date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-09,61.8,38.9,49.7,13.2,64.4,43.1,43.5,42.2,49.3,51.9,61.2,36.3,41.4,42.2,23.9,43.1,54.4,,13.2,31.4,42.0,50.1,61.4,64.4,43.1
02-10,61.0,37.6,49.1,14.3,64.2,42.4,43.6,54.3,49.3,51.9,61.5,36.3,41.5,42.1,23.9,43.1,54.1,,14.3,31.3,42.0,52.3,61.2,64.2,43.6
02-11,62.6,38.1,48.7,13.8,63.2,42.4,43.3,54.2,49.3,52.0,61.9,36.3,41.8,42.1,23.8,43.0,54.4,,13.8,31.3,42.0,52.5,62.2,63.2,43.3
02-12,61.8,38.2,49.2,13.1,63.0,43.0,43.4,54.2,49.2,52.3,62.2,36.5,41.6,42.2,24.3,43.4,54.3,,13.1,31.6,42.1,52.7,62.0,63.0,43.4
02-13,61.1,39.4,50.4,14.6,63.4,43.0,43.4,54.2,49.3,52.4,62.2,36.4,42.1,42.1,23.7,43.5,53.9,,14.6,31.3,42.1,52.7,61.6,63.4,43.5
02-14,61.0,37.2,49.7,14.5,63.7,42.8,43.6,54.1,49.3,52.6,62.5,36.2,41.7,42.2,24.2,43.4,53.9,,14.5,31.4,42.1,52.8,61.6,63.7,43.6
02-15,60.5,37.8,49.2,14.3,62.7,43.3,43.4,54.2,49.0,52.7,62.5,36.1,41.9,42.0,23.9,43.1,54.0,,14.3,31.3,42.0,53.0,61.3,62.7,43.4
02-16,62.4,37.6,49.0,13.9,63.6,42.9,43.5,54.2,49.2,52.9,62.3,36.1,42.2,42.1,24.3,43.5,53.7,,13.9,31.4,42.2,53.1,62.4,63.6,43.5
02-17,61.5,38.3,49.9,15.1,62.6,42.9,43.4,54.1,49.2,53.1,62.5,36.1,42.3,42.2,23.9,42.3,54.0,,15.1,31.2,42.3,53.3,61.9,62.6,43.4
02-18,61.6,38.4,50.0,14.4,62.8,43.1,43.6,54.1,49.2,53.2,62.2,36.1,42.2,42.2,24.3,42.6,53.6,,14.4,31.4,42.2,53.3,61.8,62.8,43.6
02-19,62.2,39.4,48.7,12.2,63.1,43.0,43.0,54.2,49.1,53.5,62.3,36.1,42.1,41.9,24.2,42.3,53.7,,12.2,31.4,42.1,53.5,62.2,63.1,43.0
02-20,62.0,38.3,49.4,13.5,62.4,42.7,43.3,54.2,49.0,53.5,62.3,35.7,42.5,42.1,24.1,42.1,53.6,,13.5,31.1,42.1,53.5,62.1,62.4,43.3
02-21,60.2,39.7,49.6,13.1,63.5,42.8,43.4,54.1,48.8,53.8,62.3,35.8,42.5,42.2,24.5,41.6,53.2,,13.1,31.3,42.1,53.3,61.0,63.5,43.4
02-22,61.0,38.5,49.1,13.8,62.5,43.1,43.6,54.2,48.8,53.6,62.3,35.8,42.2,42.0,24.6,41.4,53.2,,13.8,31.3,41.9,53.3,61.5,62.5,43.6
02-23,60.1,38.6,49.5,13.6,62.0,42.5,43.1,54.1,48.9,54.0,62.4,35.7,42.8,42.0,24.3,41.5,53.3,,13.6,31.1,41.9,53.4,60.8,62.4,43.1
02-24,60.1,38.6,50.2,13.9,62.3,42.9,43.1,54.0,48.7,53.9,62.5,35.6,42.6,41.9,24.6,41.0,53.3,,13.9,31.2,41.7,53.5,61.0,62.5,43.1
02-25,61.4,39.9,50.0,12.9,62.6,42.4,43.1,53.9,48.7,53.5,62.4,35.1,42.7,42.0,24.4,41.1,53.0,,12.9,30.8,41.8,53.1,61.8,62.6,43.1
02-26,60.6,40.4,50.0,14.6,62.7,43.3,43.3,54.0,48.5,53.7,62.3,34.8,42.6,41.9,24.4,40.8,53.1,,14.6,30.6,41.7,53.2,61.3,62.7,43.3
02-27,60.6,39.5,49.6,14.3,62.0,42.8,43.3,54.0,48.3,53.7,62.3,34.4,42.6,41.9,24.6,40.7,53.2,,14.3,30.5,41.7,53.3,61.2,62.3,43.3
02-28,59.3,39.1,49.7,12.9,62.1,43.2,43.4,54.0,48.2,53.6,62.3,34.2,42.5,41.8,24.6,40.0,53.2,,12.9,30.4,41.4,53.3,60.4,62.3,43.4
02-29,,40.5,,,,43.1,,,,53.5,,,,41.9,,,,,12.9,30.4,41.4,53.3,60.4,62.3,43.4
03-01,60.1,40.1,48.3,12.5,62.6,42.9,43.2,54.1,48.1,53.5,62.0,33.9,42.6,41.9,24.5,39.9,53.2,,12.5,30.2,41.6,53.2,60.8,62.6,43.2
03-02,59.8,39.6,51.6,13.6,62.0,42.6,43.2,54.1,47.9,53.9,62.0,33.9,42.8,41.8,24.5,39.9,53.5,,13.6,30.1,41.4,53.6,60.6,62.0,43.2
03-03,61.2,41.3,50.2,15.1,62.1,42.7,42.8,53.9,48.0,53.8,61.8,33.7,42.5,41.9,24.7,39.7,53.4,,15.1,30.1,41.8,53.5,61.4,62.1,42.8
03-04,60.4,40.5,50.2,13.2,63.1,42.8,43.3,53.8,47.8,54.0,61.9,34.0,42.5,41.7,24.3,39.8,53.7,,13.2,30.1,41.4,53.7,61.0,63.1,43.3
03-05,60.8,41.1,51.1,12.1,62.4,42.9,43.5,53.9,47.9,53.8,61.9,34.1,42.9,41.8,24.4,40.1,53.5,,12.1,30.2,41.6,53.6,61.2,62.4,43.5
03-06,61.4,39.9,49.7,14.8,62.1,42.9,42.9,54.0,47.8,54.0,61.7,34.1,42.4,41.8,24.6,40.0,53.6,,14.8,30.3,41.4,53.7,61.5,62.1,42.9
03-07,61.6,41.7,51.4,13.7,63.4,43.0,43.3,53.9,47.9,54.0,61.9,34.2,42.6,41.8,24.7,40.1,53.4,,13.7,30.4,41.8,53.5,61.7,63.4,43.3
03-08,64.4,40.6,48.4,14.4,62.4,43.0,42.9,54.0,47.9,54.2,61.7,34.0,43.1,41.7,24.5,39.9,53.4,,14.4,30.2,41.5,53.5,62.0,64.4,43.1
03-09,65.0,40.8,50.6,14.4,62.1,42.9,43.3,53.9,47.9,54.6,61.7,33.9,42.8,41.9,24.7,40.3,53.5,,14.4,30.2,41.6,53.6,61.9,65.0,43.3
03-10,64.7,41.4,48.5,14.3,61.9,42.7,43.1,53.7,47.8,54.9,62.0,34.1,43.1,41.8,24.6,40.8,54.0,,14.3,30.3,41.7,53.8,61.9,64.7,43.1
03-11,62.8,41.4,51.4,12.9,62.5,43.1,43.5,53.9,47.9,55.0,62.2,34.4,43.3,41.9,24.9,40.7,53.8,,12.9,30.6,41.8,53.8,62.3,62.8,43.5
03-12,64.5,41.4,51.4,14.2,62.6,43.7,43.3,54.4,47.9,55.1,62.6,34.1,43.3,41.9,24.7,40.6,53.9,,14.2,30.4,41.8,54.0,62.6,64.5,43.7
03-13,69.6,40.4,51.2,14.1,63.5,50.9,43.1,54.9,47.8,56.1,62.9,39.9,43.2,41.9,24.9,40.4,53.6,,14.1,33.9,41.6,53.9,63.1,69.6,47.8
03-14,70.5,41.2,50.6,13.7,62.5,62.6,42.9,54.7,55.0,56.9,62.8,41.4,43.4,42.0,24.9,41.1,54.2,,13.7,34.6,41.9,55.4,62.7,70.5,50.6
03-15,68.3,40.5,51.8,15.0,63.4,64.5,43.1,54.4,58.2,57.3,63.7,42.5,43.3,42.0,25.0,40.6,53.8,,15.0,34.3,42.4,57.5,64.0,68.3,51.8
03-16,68.0,40.3,52.2,14.4,62.8,63.5,44.7,54.5,60.2,57.7,64.9,43.0,43.7,42.1,24.7,40.7,53.9,,14.4,34.1,42.8,58.2,64.0,68.0,52.2
03-17,67.5,40.9,47.2,13.6,63.4,64.9,47.3,54.2,60.9,57.8,65.6,44.0,43.5,42.3,25.0,40.5,54.3,,13.6,34.3,43.2,58.5,65.1,67.5,47.3
03-18,70.3,40.8,47.2,20.4,63.6,61.9,48.6,54.8,62.1,57.8,65.9,45.7,43.7,42.1,25.0,40.6,54.0,,20.4,34.3,43.4,58.6,64.5,70.3,48.6
03-19,70.0,40.5,49.6,21.1,63.9,57.9,48.6,54.5,65.5,57.8,66.8,46.9,44.6,42.1,24.9,40.2,54.5,,21.1,34.0,44.1,57.9,66.0,70.0,49.6
03-20,70.5,40.4,50.3,20.1,63.2,56.8,48.6,53.8,68.7,57.5,67.6,48.4,44.5,42.1,24.9,40.3,54.2,,20.1,34.1,44.0,57.0,68.1,70.5,50.3
03-21,70.7,41.0,51.7,21.6,63.8,56.7,48.5,53.5,69.9,57.6,69.1,49.1,44.7,42.4,25.3,40.8,54.7,,21.6,34.6,44.2,56.8,69.4,70.7,51.7
03-22,68.6,41.6,50.0,21.2,63.9,56.9,48.8,53.7,71.1,59.1,71.3,49.7,44.5,42.3,25.1,40.5,54.8,,21.2,34.4,44.1,57.3,69.6,71.3,50.0
03-23,69.3,41.9,51.1,21.4,63.2,65.6,48.5,53.8,71.1,59.1,73.3,50.2,44.6,42.2,25.1,40.6,54.6,,21.4,34.4,44.1,59.9,70.0,73.3,51.1
03-24,70.3,41.1,51.2,20.7,63.8,68.4,48.4,53.6,74.0,59.4,71.3,50.9,44.3,42.7,24.9,40.4,54.6,,20.7,34.2,44.0,60.3,70.7,74.0,51.2
03-25,70.2,41.4,51.0,18.0,64.0,68.6,48.4,53.5,72.2,59.1,71.5,51.1,44.8,43.5,25.0,40.3,54.8,,18.0,34.2,44.6,60.1,70.7,72.2,51.1
03-26,69.3,41.0,51.1,18.9,63.2,68.7,47.8,55.2,71.1,59.5,71.3,51.6,44.8,43.8,25.2,40.8,54.8,,18.9,34.6,44.6,60.2,70.1,71.3,51.6
03-27,70.1,34.9,49.8,18.0,63.1,65.1,47.2,55.1,71.3,59.2,70.9,52.1,44.7,44.2,25.1,46.0,54.9,,18.0,31.0,45.8,60.0,70.4,71.3,52.1
03-28,69.9,42.0,53.1,17.4,63.8,64.7,47.7,54.9,72.3,59.1,70.8,51.9,45.6,44.4,25.4,52.9,54.9,,17.4,35.3,47.3,60.1,70.3,72.3,53.1
03-29,70.3,42.1,52.9,17.6,63.5,68.2,49.5,54.7,72.6,59.2,70.6,52.0,46.0,44.6,26.1,52.6,54.7,,17.6,35.7,48.8,60.1,70.4,72.6,52.9
03-30,68.7,42.5,52.3,17.1,63.9,67.3,50.6,54.6,72.0,59.1,70.5,52.4,46.6,44.5,26.6,52.5,54.9,,17.1,36.1,49.8,60.1,69.4,72.0,52.5
03-31,67.9,41.9,52.8,27.1,63.6,66.8,51.2,54.6,72.7,59.4,71.4,52.5,47.0,45.0,26.4,52.7,54.5,,26.4,36.0,50.3,60.2,69.3,72.7,52.8
04-01,69.1,42.6,53.2,17.1,64.1,77.3,55.0,54.6,73.2,59.0,71.2,52.7,47.2,45.1,26.6,52.7,54.6,,17.1,36.2,51.6,60.1,72.0,77.3,54.6
04-02,67.8,43.2,52.2,16.2,67.3,75.3,54.1,55.1,72.7,59.1,71.9,53.4,48.0,45.8,26.7,52.9,54.9,,16.2,36.6,51.4,60.8,72.2,75.3,54.1
04-03,69.6,42.2,51.2,18.5,73.0,75.7,54.1,55.2,72.7,59.3,71.9,53.1,48.4,46.0,26.6,53.3,54.7,,18.5,36.0,50.6,61.3,72.8,75.7,54.1
04-04,67.8,42.4,53.0,17.2,71.6,74.7,52.7,55.4,72.6,61.0,71.5,52.2,48.7,46.1,29.7,53.8,55.1,,17.2,37.3,51.5,62.4,72.0,74.7,53.8
04-05,70.2,43.0,51.1,16.2,70.1,76.2,56.0,55.2,71.5,63.5,71.2,52.9,48.9,46.4,38.8,53.9,54.9,,16.2,41.3,50.6,64.8,71.3,76.2,54.9
04-06,70.2,43.4,51.5,17.0,72.7,75.2,55.1,55.3,71.8,63.3,70.5,53.2,50.4,46.7,41.9,53.7,55.2,,17.0,42.8,51.3,64.7,72.2,75.2,55.1
04-07,70.5,43.9,51.0,18.3,72.4,74.4,55.6,55.3,71.4,63.9,71.1,53.7,52.0,46.6,41.2,53.5,55.3,,18.3,42.8,51.8,65.3,71.8,74.4,55.3
04-08,80.9,43.7,52.4,18.2,71.1,74.4,55.0,56.4,70.9,64.8,72.1,55.2,53.0,46.6,42.0,53.5,55.2,,18.2,43.0,52.9,66.0,73.0,80.9,55.2
04-09,83.1,44.3,54.7,18.5,70.8,75.4,55.0,61.1,70.7,65.8,72.1,53.6,55.0,47.8,42.5,57.9,54.9,,18.5,43.6,54.5,66.8,73.4,83.1,55.0
04-10,82.4,44.1,52.8,19.7,70.7,75.2,55.0,65.4,70.5,65.6,71.7,53.3,56.0,50.5,42.8,58.8,55.5,,19.7,43.6,53.2,66.6,73.1,82.4,56.0
04-11,82.1,44.3,55.0,19.4,70.1,75.0,55.4,66.3,70.7,65.5,71.1,53.2,55.0,52.4,43.6,56.8,58.6,,19.4,44.0,54.7,67.1,72.7,82.1,56.8
04-12,82.9,43.5,52.2,20.3,69.6,74.5,55.3,74.6,70.9,65.6,71.1,55.0,54.4,54.6,44.2,56.3,60.7,,20.3,43.9,54.6,69.9,74.5,82.9,56.3
04-13,82.3,44.3,52.1,20.9,70.2,74.2,56.2,73.6,70.9,65.9,72.4,54.8,54.0,58.7,44.4,55.6,64.9,,20.9,44.3,54.6,70.3,73.9,82.3,58.7
04-14,81.9,52.0,52.0,23.4,70.6,74.3,56.6,74.3,72.0,68.7,75.9,54.2,54.3,55.8,44.5,55.2,65.9,,23.4,49.0,54.3,70.9,74.9,81.9,56.6
04-15,83.5,54.9,51.6,28.0,70.0,74.8,56.3,73.5,71.3,69.0,76.1,54.4,55.0,55.5,44.3,56.1,66.3,,28.0,48.7,55.0,70.3,75.3,83.5,56.3
04-16,82.6,53.5,54.6,38.4,70.1,75.8,56.6,73.6,71.1,69.1,76.3,54.0,55.5,55.1,44.3,58.7,65.4,,38.4,49.8,55.0,70.3,76.0,82.6,58.7
04-17,82.6,53.0,53.0,37.6,72.9,74.8,56.3,73.1,70.3,68.5,76.9,62.2,55.9,55.0,43.9,57.8,66.5,,37.6,49.4,55.7,70.9,75.7,82.6,62.2
04-18,84.1,53.8,54.0,43.9,73.3,74.5,56.4,73.5,70.8,68.6,77.4,61.7,56.3,55.3,43.7,58.5,67.7,,43.7,49.9,56.1,71.3,75.7,84.1,61.7
04-19,83.0,53.1,56.1,42.8,72.7,74.1,56.2,73.6,70.5,68.5,78.1,61.8,57.2,56.1,44.0,60.4,68.3,,42.8,49.4,56.2,70.9,75.7,83.0,61.8
04-20,84.1,53.3,58.0,40.3,72.9,74.2,56.3,74.8,70.5,68.5,77.1,61.1,58.4,56.1,44.8,62.5,68.4,,40.3,49.9,57.7,71.0,75.7,84.1,62.5
04-21,83.8,54.1,78.3,40.2,71.6,75.1,57.0,75.0,71.7,68.6,76.6,59.8,59.3,57.4,45.0,61.9,68.2,,40.2,50.4,58.9,72.3,77.3,83.8,68.2
04-22,83.2,54.8,80.0,42.7,71.5,75.1,57.6,74.9,71.7,69.6,76.2,64.2,59.6,58.7,45.0,62.9,67.2,,42.7,50.9,59.4,72.3,77.7,83.2,67.2
04-23,82.5,55.7,81.3,42.2,71.2,75.1,57.8,74.4,71.2,70.4,76.4,65.0,59.6,58.8,46.5,61.5,66.8,,42.2,52.0,59.4,71.8,78.3,82.5,66.8
04-24,82.4,54.5,82.2,41.8,70.9,74.8,57.5,73.6,70.9,70.5,77.8,65.5,60.4,60.0,47.7,60.8,68.1,,41.8,51.8,60.4,71.4,79.5,82.4,68.1
04-25,84.9,55.5,82.8,39.5,70.2,74.3,57.5,74.1,71.1,70.5,77.0,65.5,65.2,59.9,47.6,60.5,66.8,,39.5,52.4,60.4,71.7,79.4,84.9,66.8
04-26,84.9,55.8,82.3,38.3,71.0,74.6,58.1,73.8,71.2,71.0,76.1,67.5,68.3,60.9,47.8,60.7,66.3,,38.3,52.6,60.8,71.7,78.6,84.9,68.3
04-27,84.5,55.9,79.1,38.9,71.3,74.3,59.3,74.9,72.8,71.6,76.0,67.4,72.0,64.5,47.5,61.7,68.9,,38.9,52.5,63.9,73.1,77.2,84.5,71.3
04-28,84.8,57.8,79.4,40.1,71.4,73.4,60.3,74.6,73.6,72.0,76.1,67.4,71.5,67.3,48.1,62.1,69.6,,40.1,53.9,66.2,73.4,77.4,84.8,71.4
04-29,86.3,61.1,77.7,39.2,72.3,73.2,60.5,74.7,73.9,71.9,75.1,67.6,70.9,75.4,48.2,62.7,70.1,,39.2,55.6,66.6,74.1,76.3,86.3,71.9
04-30,87.0,66.4,79.2,37.5,72.0,73.1,70.1,74.9,73.3,72.4,75.1,66.9,72.7,75.5,49.2,62.6,74.9,,37.5,57.2,69.5,74.9,77.0,87.0,72.7
05-01,87.5,67.1,80.0,39.4,71.5,72.7,69.4,73.9,72.9,71.9,75.5,66.8,74.0,75.4,64.6,62.6,75.7,,39.4,63.8,69.0,74.3,77.4,87.5,72.7
05-02,87.4,69.9,80.5,38.7,70.6,72.5,53.6,74.3,72.9,71.8,77.3,66.7,74.1,75.1,64.7,61.7,75.7,,38.7,58.5,69.3,74.5,78.6,87.4,72.5
05-03,87.7,75.8,80.7,38.0,70.8,72.8,68.7,74.7,72.5,71.5,77.3,68.3,73.9,75.3,65.4,62.2,75.3,,38.0,64.1,70.4,75.3,78.6,87.7,72.8
05-04,88.3,78.3,81.0,40.2,72.2,72.6,68.8,74.1,72.4,73.5,76.8,69.9,74.8,74.9,67.2,61.6,76.2,,40.2,65.0,71.7,75.2,79.4,88.3,73.5
05-05,97.1,78.7,81.2,38.9,72.0,72.1,69.2,74.7,72.5,73.7,77.3,69.6,74.9,74.6,67.8,61.9,75.8,,38.9,65.4,71.5,75.1,79.7,97.1,73.7
05-06,89.0,79.9,82.0,40.3,73.4,71.9,69.5,74.1,72.9,73.6,77.2,69.5,75.5,74.5,70.4,69.2,74.9,,40.3,69.4,71.6,75.0,80.7,89.0,73.6
05-07,89.2,80.8,82.6,38.8,76.9,71.8,70.6,73.9,73.0,74.9,76.5,68.5,75.7,74.4,70.5,69.9,74.2,,38.8,69.3,71.5,75.8,81.6,89.2,74.2
05-08,90.1,81.3,83.5,38.5,76.6,71.4,72.9,73.4,73.7,74.8,76.4,68.2,75.6,73.8,70.4,69.6,74.4,,38.5,69.0,72.6,75.8,82.2,90.1,73.8
05-09,90.7,81.8,83.9,39.8,76.6,71.0,73.5,73.5,73.6,76.0,75.8,67.8,75.3,73.7,69.8,69.3,74.9,,39.8,68.7,73.0,75.8,82.7,90.7,73.7
05-10,91.7,82.5,83.7,40.1,75.1,70.3,72.6,73.2,74.1,76.7,75.6,71.9,74.9,73.1,69.2,68.3,75.7,,40.1,68.8,72.4,75.6,82.9,91.7,74.1
05-11,92.5,83.0,84.5,40.4,75.4,69.8,73.4,73.5,75.2,75.3,75.4,71.6,74.3,73.1,68.6,68.4,76.0,,40.4,68.5,72.8,75.4,83.6,92.5,74.3
05-12,93.3,83.4,85.9,40.1,75.0,69.2,73.9,73.1,75.8,75.1,75.1,72.9,73.7,72.9,68.3,68.0,76.4,,40.1,68.2,72.9,75.2,84.4,93.3,73.9
05-13,93.3,83.6,85.5,43.4,77.3,68.5,74.0,73.2,75.4,75.2,74.4,72.7,75.1,72.7,68.4,67.6,76.7,,43.4,68.1,72.7,75.6,84.4,93.3,74.4
05-14,93.9,84.0,85.9,42.9,76.9,68.0,74.0,73.2,74.9,75.1,73.9,71.9,75.3,59.6,68.0,70.4,76.2,,42.9,64.6,71.6,75.5,84.8,93.9,74.0
05-15,94.0,84.3,86.0,41.8,76.0,67.8,74.3,73.0,75.4,75.1,73.7,72.1,75.2,72.0,67.6,70.7,75.7,,41.8,67.7,72.1,75.5,85.0,94.0,74.3
05-16,93.9,84.7,86.6,42.3,76.0,67.4,73.8,73.1,76.7,75.3,73.3,73.0,74.7,71.7,66.5,70.4,76.1,,42.3,67.0,72.8,76.0,85.5,93.9,73.8
05-17,93.5,84.9,86.6,41.4,74.7,66.9,73.8,73.4,75.9,76.0,72.8,72.5,74.5,71.2,65.7,70.3,76.2,,41.4,66.4,72.2,75.9,85.6,93.5,73.8
05-18,92.9,85.3,87.6,41.4,75.7,67.1,73.5,73.1,76.5,76.1,72.4,72.0,74.4,71.0,65.1,69.8,78.0,,41.4,66.3,71.8,76.2,86.2,92.9,73.5
05-19,92.5,95.9,87.9,41.7,75.4,66.8,73.5,72.7,77.0,76.1,72.3,71.6,73.9,70.3,63.5,69.1,77.1,,41.7,65.5,71.3,76.3,89.7,95.9,73.5
05-20,92.5,96.2,89.0,43.1,76.8,66.2,72.9,72.4,77.7,75.5,72.2,71.4,73.8,69.3,62.9,68.3,76.8,,43.1,64.9,71.0,76.8,90.4,96.2,72.9
05-21,94.4,96.4,93.3,41.7,76.5,66.3,72.8,71.3,77.4,75.2,72.2,70.5,76.8,68.7,62.5,68.0,75.9,,41.7,64.7,70.1,76.6,93.7,96.4,72.8
05-22,95.3,96.4,95.8,42.9,77.4,66.1,73.0,70.6,76.8,75.0,72.2,67.6,77.4,68.3,62.2,67.7,76.1,,42.9,64.5,68.2,76.9,95.5,96.4,73.0
05-23,94.5,96.4,97.9,42.8,77.3,65.6,72.6,70.4,77.1,75.3,72.0,71.2,77.4,68.2,63.5,67.4,75.4,,42.8,64.7,69.9,77.1,95.3,97.9,72.6
05-24,94.5,96.6,98.0,40.5,76.8,65.2,72.1,69.7,76.4,74.9,71.9,71.0,77.5,67.4,66.1,67.2,75.3,,40.5,65.7,69.3,76.5,95.3,98.0,72.1
05-25,94.1,96.6,98.1,42.3,76.4,64.7,72.2,69.7,76.0,74.6,71.4,70.8,77.9,66.1,67.2,67.2,74.9,,42.3,65.6,69.2,76.1,95.1,98.1,72.2
05-26,93.9,96.7,97.5,42.2,75.6,64.4,71.8,69.2,76.7,74.8,71.2,66.9,78.5,64.6,67.1,66.7,74.7,,42.2,64.5,67.1,75.8,95.0,97.5,71.8
05-27,93.5,96.8,98.1,42.8,75.8,64.3,70.6,68.8,76.8,74.9,70.6,66.2,78.9,64.2,66.3,66.6,74.2,,42.8,64.2,66.5,76.0,94.8,98.1,70.6
05-28,93.3,96.9,97.7,43.6,75.7,64.1,70.0,68.6,76.8,74.7,70.5,65.5,78.9,64.3,64.8,65.8,73.3,,43.6,64.2,65.8,75.9,94.7,97.7,70.5
05-29,93.0,96.9,97.5,43.7,74.6,64.0,70.9,68.4,76.2,75.0,69.7,65.1,78.6,63.4,64.2,65.6,73.5,,43.7,63.8,65.5,75.3,94.5,97.5,70.9
05-30,92.9,96.9,97.1,43.5,74.4,63.7,69.9,67.5,76.2,75.2,69.4,64.7,77.8,63.3,63.3,67.5,73.5,,43.5,63.3,66.9,75.4,94.5,97.1,69.9
05-31,92.4,97.0,96.8,42.2,74.9,63.4,68.9,67.3,76.0,75.3,69.0,64.4,79.3,63.0,62.8,67.2,73.2,,42.2,62.9,66.7,75.5,94.2,97.0,69.0
06-01,91.7,97.1,96.8,43.4,75.0,63.2,68.5,67.4,76.0,75.0,68.5,64.0,79.0,62.6,62.6,67.6,72.5,,43.4,62.6,66.7,75.2,93.8,97.1,68.5
06-02,91.8,97.5,96.9,42.7,76.0,62.7,68.1,66.9,75.3,74.8,68.2,63.5,78.1,62.1,62.2,67.6,72.1,,42.7,62.2,66.2,75.4,93.8,97.5,68.2
06-03,91.2,97.5,97.0,55.1,74.6,62.4,68.1,66.6,74.4,73.8,67.3,63.0,77.6,61.6,61.8,66.4,71.8,,55.1,61.7,65.7,74.5,93.5,97.5,68.1
06-04,91.2,97.3,96.9,59.6,74.3,62.2,67.7,65.8,74.0,73.6,66.4,62.5,77.0,61.1,61.5,49.6,72.2,,49.6,60.5,62.4,74.1,93.5,97.3,67.7
06-05,90.9,97.3,96.9,56.7,74.8,62.1,67.2,65.5,73.5,73.0,65.9,62.2,77.2,60.5,61.0,48.8,72.0,,48.8,59.0,62.2,73.8,93.3,97.3,67.2
06-06,83.5,97.3,96.9,59.4,74.1,61.5,66.2,65.1,73.1,72.3,65.3,61.5,76.5,60.2,60.7,47.8,72.0,,47.8,59.9,61.5,73.3,88.9,97.3,66.2
06-07,90.6,97.3,96.7,65.7,74.5,61.1,66.0,64.3,72.8,71.8,64.6,61.0,76.3,82.7,60.2,47.0,71.3,,47.0,60.7,64.6,74.9,93.0,97.3,71.3
06-08,90.3,97.5,96.8,64.0,73.3,60.9,65.2,64.3,72.3,71.2,64.4,60.4,76.0,80.8,60.0,46.3,71.0,,46.3,60.2,64.2,73.8,92.9,97.5,71.0
06-09,90.0,97.5,97.0,63.9,73.8,60.6,65.1,63.4,71.9,68.8,64.1,59.8,75.4,79.9,59.4,63.3,70.5,,59.4,60.3,63.8,74.1,92.8,97.5,68.8
06-10,90.1,97.6,97.7,65.4,73.2,60.5,64.6,63.6,71.2,67.8,62.8,59.1,75.0,78.9,58.8,62.6,69.8,,58.8,59.9,63.4,73.6,93.1,97.7,67.8
06-11,90.1,95.4,98.8,66.0,73.3,60.2,64.3,63.1,71.4,67.2,62.7,58.4,74.4,77.7,58.3,62.1,69.7,,58.3,59.5,63.0,73.5,92.2,98.8,67.2
06-12,89.9,95.4,98.8,67.3,72.1,59.8,63.7,63.0,73.6,68.7,62.4,57.6,74.2,77.0,57.7,61.5,69.0,,57.6,59.0,62.9,73.7,92.1,98.8,68.7
06-13,89.2,95.1,99.0,68.6,72.5,59.5,63.4,62.7,74.1,68.3,63.3,56.9,73.7,75.3,57.2,61.2,68.3,,56.9,58.6,63.2,73.8,91.6,99.0,68.3
06-14,89.5,95.4,98.2,72.0,71.9,59.1,62.8,62.6,73.8,68.1,63.4,56.0,73.3,72.6,56.8,41.7,68.1,,41.7,56.5,62.7,72.7,91.8,98.2,68.1
06-15,88.8,95.4,98.6,71.9,71.3,58.1,62.4,62.1,73.2,67.4,62.5,55.2,75.4,71.3,56.2,40.6,68.1,,40.6,55.8,62.4,72.2,91.4,98.6,68.1
06-16,88.3,95.4,97.9,71.5,71.1,58.8,62.2,61.7,73.6,65.2,62.3,54.6,75.0,70.3,55.2,59.7,67.4,,54.6,57.4,62.1,71.9,91.1,97.9,67.4
06-17,88.2,95.2,97.6,71.2,70.3,58.4,61.5,61.4,72.7,64.4,62.3,54.1,74.8,69.4,54.4,59.2,67.1,,54.1,56.8,61.5,71.5,91.0,97.6,67.1
06-18,87.8,95.4,98.9,70.8,71.0,56.6,61.0,61.5,72.1,63.8,62.2,54.3,74.5,68.2,53.1,58.9,67.0,,53.1,55.7,61.4,71.2,90.8,98.9,67.0
06-19,86.8,95.2,98.3,69.8,69.9,56.2,60.8,61.4,71.4,63.3,62.1,54.2,74.5,67.6,52.2,58.9,66.9,,52.2,55.4,61.2,70.2,90.2,98.3,66.9
06-20,85.5,95.4,97.8,70.1,70.4,55.3,60.1,60.8,70.8,63.1,62.0,53.8,73.8,66.9,51.7,64.0,66.8,,51.7,54.7,61.7,70.5,89.4,97.8,66.8
06-21,84.6,95.2,99.0,69.6,70.2,54.6,59.4,60.2,69.6,62.8,61.7,53.5,72.9,66.2,49.7,63.7,65.9,,49.7,54.2,61.4,69.7,88.8,99.0,65.9
06-22,84.2,94.4,99.0,69.8,69.4,53.1,58.5,59.7,68.8,62.4,61.5,53.2,72.4,65.0,48.8,61.4,65.0,,48.8,53.1,61.1,69.5,88.3,99.0,65.0
06-23,84.2,93.9,98.1,69.2,69.1,51.6,57.7,59.1,68.0,62.0,60.8,52.3,72.5,64.4,47.6,59.3,64.2,,47.6,52.0,59.3,69.1,88.0,98.1,64.2
06-24,82.7,94.1,97.8,68.0,69.3,49.9,56.5,58.7,67.1,61.7,60.2,51.7,71.8,63.6,46.6,77.0,63.3,,46.6,51.0,59.9,69.8,87.3,97.8,63.6
06-25,82.2,93.7,97.5,67.8,68.4,47.3,55.3,57.9,66.2,61.4,59.5,51.1,70.9,62.7,48.2,68.7,61.9,,47.3,50.0,59.2,68.5,86.8,97.5,62.7
