date,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
04-16,94.5,87.2,88.3,79.2,75.6,71.8,76.6,79.9,76.4,,71.8,74.8,76.5,84.3,89.6,94.5,79.2
04-17,93.9,87.2,89.0,79.1,75.3,73.7,76.8,79.6,78.1,,73.7,75.0,77.3,84.1,90.0,93.9,79.1
04-18,95.0,88.3,89.4,77.7,75.2,73.8,76.0,81.2,78.3,,73.8,74.9,76.7,85.5,90.5,95.0,78.3
04-19,95.0,88.3,90.0,77.3,80.1,74.6,77.3,80.9,78.1,,74.6,76.7,77.6,85.4,91.0,95.0,80.1
04-20,95.4,88.3,88.9,77.0,83.7,74.9,79.8,80.5,76.8,,74.9,76.4,78.1,86.5,90.2,95.4,80.5
04-21,95.4,87.9,89.1,79.9,83.7,75.1,80.9,80.5,76.4,,75.1,76.1,80.1,86.2,90.4,95.4,80.9
04-22,96.2,87.5,89.3,79.6,80.2,78.0,80.3,81.6,76.5,,76.5,77.7,79.9,85.2,90.6,96.2,80.3
04-23,95.8,87.2,90.6,77.5,78.8,81.0,80.9,78.2,76.7,,76.7,77.3,78.4,84.7,91.6,95.8,80.9
04-24,95.3,87.2,90.7,76.4,82.2,81.9,80.7,77.9,78.6,,76.4,77.6,79.4,85.2,91.6,95.3,81.9
04-25,95.7,86.6,89.1,76.6,84.5,82.3,80.9,77.4,80.0,,76.6,77.3,80.4,85.8,90.4,95.7,82.3
04-26,94.5,86.9,88.3,75.7,85.1,82.6,79.1,77.9,79.3,,75.7,77.5,79.2,86.2,89.6,94.5,82.6
04-27,94.0,87.6,88.7,74.9,85.0,83.3,78.1,80.8,80.8,,74.9,77.4,80.8,86.5,89.8,94.0,83.3
04-28,93.7,89.5,88.2,74.0,85.3,83.0,78.3,82.0,82.4,,74.0,77.5,82.1,87.0,90.3,93.7,83.0
04-29,93.5,90.6,87.4,73.8,84.7,83.2,80.5,82.1,82.1,,73.8,79.2,82.1,86.4,91.2,93.5,83.2
04-30,94.1,89.9,87.6,73.1,84.7,84.1,81.6,81.3,83.8,,73.1,79.7,82.5,86.4,90.7,94.1,84.1
05-01,95.0,89.3,90.0,77.0,82.5,83.5,82.3,80.7,83.8,,77.0,79.9,82.4,87.1,91.0,95.0,83.5
05-02,94.5,88.6,91.6,77.8,80.7,82.7,81.7,79.0,83.7,,77.8,78.7,81.1,86.6,92.2,94.5,82.7
05-03,94.2,88.3,92.2,78.8,84.0,83.1,80.2,80.7,83.5,,78.8,80.0,81.6,86.6,92.6,94.2,83.5
05-04,93.6,87.9,92.6,77.6,84.7,82.7,78.4,78.7,83.3,,77.6,78.3,80.3,86.7,92.8,93.6,83.3
05-05,93.3,87.4,93.0,77.1,85.3,82.4,77.1,79.5,80.0,,77.1,77.1,79.7,86.6,93.1,93.3,82.4
05-06,93.1,86.9,93.4,76.1,85.0,81.3,76.1,78.5,79.6,,76.1,76.1,78.9,86.1,93.1,93.4,81.3
05-07,92.6,87.8,93.8,76.1,85.0,79.3,76.2,77.4,79.1,,76.1,76.2,78.1,86.7,92.8,93.8,79.3
05-08,93.1,89.7,93.5,75.3,85.1,78.3,74.8,76.1,79.8,,74.8,75.2,77.0,87.9,93.2,93.5,79.8
05-09,94.9,91.0,93.3,74.2,84.6,77.3,74.2,75.5,82.4,,74.2,74.2,76.2,88.5,93.7,94.9,82.4
05-10,95.4,90.9,92.4,74.0,82.3,76.5,73.4,74.6,83.1,,73.4,73.9,75.3,87.8,93.0,95.4,82.3
05-11,95.3,92.6,89.1,73.4,84.7,76.5,73.4,74.1,81.8,,73.4,73.4,75.0,87.4,93.1,95.3,81.8
05-12,94.6,92.3,87.7,73.4,85.4,76.1,73.1,74.3,82.7,,73.1,73.3,75.0,86.8,92.8,94.6,82.7
05-13,94.2,90.9,86.9,76.0,85.0,75.1,72.5,78.6,83.4,,72.5,74.5,77.0,86.1,91.6,94.2,83.4
05-14,95.3,90.1,86.0,77.8,85.1,74.3,71.3,76.9,83.5,,71.3,73.7,77.3,85.7,91.2,95.3,83.5
05-15,96.0,89.3,85.1,80.4,85.1,74.4,71.2,76.3,82.7,,71.2,73.8,77.9,85.1,90.7,96.0,82.7
05-16,96.4,90.9,84.4,82.3,85.1,73.1,71.5,75.1,83.6,,71.5,72.8,78.0,84.9,92.0,96.4,83.6
05-17,95.0,91.9,84.6,79.4,83.2,73.3,70.4,75.0,83.8,,70.4,72.7,76.8,84.2,92.5,95.0,83.2
05-18,94.2,91.8,85.5,79.1,82.2,73.5,69.9,73.4,84.2,,69.9,72.7,75.7,85.0,92.3,94.2,82.2
05-19,93.6,93.0,87.2,78.2,83.2,72.5,70.4,73.7,84.3,,70.4,72.1,75.5,86.0,93.1,93.6,83.2
05-20,93.2,93.1,86.7,78.4,80.9,71.8,69.8,72.0,83.5,,69.8,71.4,74.6,85.4,93.1,93.2,80.9
05-21,92.8,92.6,86.1,78.9,80.1,70.7,68.5,71.3,82.7,,68.5,70.2,74.4,84.8,92.6,92.8,80.1
05-22,92.2,91.5,85.7,77.9,79.1,70.4,68.0,70.3,81.0,,68.0,69.8,73.4,83.9,91.7,92.2,79.1
05-23,92.0,91.2,85.2,80.2,79.3,69.9,67.2,70.2,80.3,,67.2,69.4,73.8,83.2,91.3,92.0,80.2
05-24,91.4,93.1,84.7,79.6,78.7,71.9,67.4,69.5,80.0,,67.4,69.1,74.6,82.8,91.7,93.1,79.6
05-25,91.7,93.7,84.3,79.1,79.6,72.0,67.1,69.4,80.1,,67.1,68.9,74.8,82.6,92.1,93.7,79.6
05-26,91.4,93.7,83.7,78.5,81.3,71.3,66.2,68.4,80.1,,66.2,67.9,74.2,82.7,91.9,93.7,80.1
05-27,90.8,94.5,83.0,77.2,83.2,71.7,65.8,66.9,78.4,,65.8,66.7,73.9,83.1,91.5,94.5,78.4
05-28,90.5,93.1,82.8,76.9,81.4,71.2,66.4,66.4,80.4,,66.4,66.4,73.5,82.2,91.0,93.1,80.4
05-29,89.8,93.3,82.5,77.6,82.2,70.6,66.4,65.9,79.7,,65.9,66.3,73.4,82.4,90.5,93.3,79.7
05-30,89.6,92.2,81.3,77.8,83.7,70.3,64.5,65.5,79.0,,64.5,65.3,73.3,82.8,90.1,92.2,79.0
05-31,89.1,91.4,81.3,76.3,84.2,69.5,64.4,65.3,77.5,,64.4,65.1,72.2,83.1,89.5,91.4,77.5
06-01,88.4,90.6,80.0,77.0,84.8,68.3,64.0,64.9,76.9,,64.0,64.7,71.8,82.9,88.9,90.6,77.0
06-02,87.9,89.9,79.8,75.9,84.8,67.1,63.6,64.1,77.8,,63.6,64.0,70.6,82.8,88.3,89.9,77.8
06-03,87.5,89.0,78.4,74.9,84.2,67.1,63.1,64.1,79.5,,63.1,63.9,70.2,82.3,87.8,89.0,78.4
06-04,86.5,88.2,77.4,73.5,84.2,65.5,61.5,63.9,79.4,,61.5,63.4,68.7,82.3,86.8,88.2,77.4
06-05,86.2,87.7,76.9,72.8,85.1,64.2,62.4,63.5,78.6,,62.4,63.3,67.7,82.5,86.5,87.7,76.9
06-06,85.6,86.9,76.0,72.1,84.7,62.5,61.7,62.7,79.5,,61.7,62.4,66.4,82.6,85.8,86.9,76.0
06-07,84.8,86.2,75.2,71.6,85.5,61.4,60.7,62.2,79.4,,60.7,61.3,65.9,82.6,85.7,86.2,75.2
06-08,84.4,85.7,74.2,70.8,83.1,60.9,59.9,62.4,78.3,,59.9,60.7,65.8,81.2,84.6,85.7,74.2
06-09,84.1,85.3,72.1,69.9,82.4,60.2,59.3,61.8,77.0,,59.3,60.1,65.0,80.3,84.4,85.3,72.1
06-10,83.2,84.7,70.7,68.3,80.2,59.1,58.3,61.8,78.6,,58.3,58.9,64.4,79.6,83.5,84.7,70.7
06-11,82.8,84.3,70.7,67.7,79.1,58.2,57.3,60.9,77.8,,57.3,58.0,63.6,78.6,83.1,84.3,70.7
06-12,82.0,84.6,68.7,66.0,78.5,57.5,55.6,60.5,78.4,,55.6,57.1,62.7,78.5,82.5,84.6,68.7
06-13,81.4,84.3,68.4,65.5,77.8,56.4,56.3,59.7,78.6,,56.3,56.4,62.0,78.3,82.0,84.3,68.4
06-14,80.9,83.4,68.0,64.6,78.0,55.1,55.3,58.7,81.2,,55.1,55.3,61.1,79.7,81.6,83.4,68.0
06-15,80.2,82.4,67.1,63.0,76.9,54.0,54.5,57.8,80.0,,54.0,54.4,59.9,78.7,80.7,82.4,67.1
06-16,79.3,81.2,66.2,61.7,77.1,53.9,52.3,57.5,79.9,,52.3,53.6,59.2,78.4,80.1,81.2,66.2
06-17,79.2,80.0,65.2,60.2,83.3,52.6,51.5,56.4,78.3,,51.5,52.4,57.9,78.8,80.7,83.3,65.2
06-18,78.9,77.8,64.4,58.1,81.3,51.7,49.2,55.1,77.7,,49.2,51.2,56.3,77.8,79.4,81.3,64.4
06-19,79.7,75.8,63.8,57.9,78.9,51.1,47.2,54.0,76.6,,47.2,50.3,55.6,76.3,79.1,79.7,63.8
06-20,80.1,73.2,62.7,55.4,78.0,49.7,44.9,53.0,75.6,,44.9,48.7,54.0,74.6,78.4,80.1,62.7
06-21,79.8,70.4,61.6,55.0,77.1,49.5,43.4,52.8,74.8,,43.4,48.3,53.7,73.1,77.7,79.8,61.6
06-22,80.1,66.4,61.5,53.4,76.6,48.4,41.2,51.3,73.4,,41.2,46.9,52.2,70.6,77.3,80.1,61.5
06-23,79.6,63.1,60.0,51.9,75.8,45.9,38.5,50.4,72.1,,38.5,44.4,51.0,68.5,76.6,79.6,60.0
06-24,79.6,59.3,59.8,50.3,75.1,45.3,37.4,49.3,71.2,,37.4,43.7,49.7,66.6,76.0,79.6,59.3
06-25,78.8,56.6,58.0,48.9,74.3,43.0,36.6,48.1,70.2,,36.6,41.7,48.4,65.3,75.2,78.8,56.6
06-26,78.8,53.3,56.7,46.4,73.6,40.9,35.2,47.1,68.4,,35.2,39.8,46.7,63.7,74.7,78.8,53.3
06-27,77.9,50.7,56.3,44.3,71.9,40.9,34.2,45.9,66.3,,34.2,39.5,45.0,62.3,73.1,77.9,50.7
06-28,77.5,48.1,55.4,42.0,70.5,40.0,33.1,44.6,65.7,,33.1,38.6,43.1,61.6,71.9,77.5,48.1
06-29,77.3,45.7,53.6,40.0,69.1,39.6,32.0,42.7,64.7,,32.0,38.1,41.1,60.3,70.7,77.3,45.7
06-30,76.6,43.5,52.4,40.1,68.7,37.4,31.1,41.7,63.2,,31.1,36.2,40.7,58.9,70.3,76.6,43.5
07-01,75.6,41.5,51.7,37.0,66.9,38.6,31.3,40.2,62.1,,31.3,35.9,39.2,57.9,68.6,75.6,41.5
07-02,75.0,40.7,50.0,37.3,66.1,37.2,29.4,37.4,59.7,,29.4,35.6,37.3,55.8,67.9,75.0,40.7
07-03,73.9,38.7,49.8,34.6,64.6,37.2,29.4,36.7,58.6,,29.4,33.6,36.9,55.0,66.4,73.9,38.7
07-04,73.4,37.9,47.7,32.0,63.6,36.0,28.8,34.9,55.9,,28.8,31.4,35.4,52.6,65.5,73.4,37.9
07-05,72.4,36.9,46.9,31.4,61.4,35.2,27.7,33.1,54.2,,27.7,30.6,33.9,51.3,63.6,72.4,36.9
07-06,71.8,36.6,45.6,32.2,61.4,33.9,26.7,32.0,51.5,,26.7,30.9,32.9,49.2,63.5,71.8,36.6
07-07,71.1,35.6,44.1,29.4,58.8,32.1,27.0,31.3,49.1,,27.0,28.9,31.6,47.1,61.3,71.1,35.6
07-08,70.1,35.9,43.8,28.8,57.4,31.3,26.2,29.7,46.4,,26.2,28.3,30.3,45.4,59.9,70.1,35.9
07-09,69.2,34.2,42.0,28.3,56.4,30.9,26.3,28.6,44.4,,26.3,27.9,29.6,43.5,58.9,69.2,34.2
07-10,69.1,34.3,40.1,28.0,55.9,29.7,26.4,27.0,41.4,,26.4,26.9,28.6,40.9,58.5,69.1,34.3
07-11,67.6,34.0,39.9,27.5,53.3,28.0,25.1,27.4,39.3,,25.1,26.9,27.7,39.6,56.1,67.6,34.0
07-12,67.6,34.2,38.8,26.8,52.5,28.4,25.2,25.6,36.9,,25.2,25.5,27.5,38.1,55.5,67.6,34.2
07-13,67.4,32.8,38.2,26.1,51.0,28.3,25.4,24.9,35.0,,24.9,25.3,27.0,36.9,54.2,67.4,32.8
07-14,67.0,32.9,37.3,24.1,48.7,25.2,23.6,25.3,33.9,,23.6,24.0,25.2,35.9,52.3,67.0,32.9
07-15,65.6,32.7,36.9,24.4,46.5,25.1,22.8,24.0,31.8,,22.8,23.8,24.7,35.2,50.3,65.6,31.8
07-16,64.9,32.3,34.6,24.2,44.1,24.7,22.8,23.0,31.1,,22.8,23.0,24.4,33.7,48.3,64.9,31.1
07-17,63.5,31.2,34.5,23.8,43.2,24.6,23.6,23.3,29.8,,23.3,23.5,24.1,33.2,47.3,63.5,29.8
07-18,63.1,31.3,33.6,22.6,40.8,22.5,21.4,23.1,28.7,,21.4,22.3,22.8,32.7,45.3,63.1,28.7
07-19,62.1,30.4,34.2,23.1,39.4,23.1,21.1,23.7,28.4,,21.1,22.7,23.4,32.7,43.9,62.1,28.4
07-20,61.6,31.3,33.7,22.1,37.4,23.0,21.2,22.4,27.1,,21.2,21.9,22.6,32.8,42.3,61.6,27.1
07-21,60.5,31.1,33.1,22.1,35.3,21.9,20.5,22.5,27.1,,20.5,21.6,22.3,32.3,40.3,60.5,27.1
07-22,60.9,31.2,33.0,20.7,34.2,21.5,21.1,22.6,26.5,,20.7,21.0,22.0,32.3,39.6,60.9,26.5
07-23,59.7,30.7,31.8,20.3,33.1,20.9,20.9,21.2,25.6,,20.3,20.8,21.0,31.4,38.4,59.7,25.6
07-24,59.0,31.3,31.2,19.8,32.1,20.4,20.5,21.9,24.8,,19.8,20.3,21.0,31.3,37.5,59.0,24.8
07-25,58.3,30.3,30.7,19.7,31.3,21.0,20.9,20.5,23.7,,19.7,20.3,20.9,30.5,36.7,58.3,23.7
07-26,57.3,29.2,29.2,19.3,30.7,19.7,20.2,20.1,24.6,,19.3,19.6,20.1,29.2,36.0,57.3,24.6
07-27,56.4,29.5,28.8,19.7,56.8,19.7,21.5,21.0,24.8,,19.7,19.7,21.2,29.2,56.5,56.8,24.8
07-28,55.4,29.6,27.8,18.7,55.2,19.3,20.1,20.0,23.6,,18.7,19.2,20.0,28.9,55.2,55.4,23.6
07-29,54.2,29.1,27.1,18.8,55.4,19.1,20.0,19.4,24.7,,18.8,19.0,19.7,28.3,54.4,55.4,24.7
07-30,56.5,29.9,29.7,18.0,54.8,19.1,23.8,18.4,24.2,,18.0,18.3,20.9,29.8,55.2,56.5,24.2
07-31,64.6,28.5,38.0,18.9,53.3,19.3,35.6,20.2,23.8,,18.9,19.2,21.7,37.1,55.5,64.6,28.5
08-01,73.8,28.5,37.7,18.8,50.8,18.9,35.3,19.6,22.4,,18.8,18.9,20.7,36.7,55.4,73.8,28.5
08-02,74.9,28.0,37.7,18.2,50.8,18.2,45.4,18.7,22.2,,18.2,18.2,20.1,42.3,55.6,74.9,28.0
08-03,74.8,28.1,38.1,17.8,49.0,17.7,43.9,18.4,22.9,,17.7,17.8,20.2,41.5,54.2,74.8,28.1
08-04,74.3,27.2,35.7,18.2,47.2,18.0,42.5,17.9,21.8,,17.9,18.0,19.6,39.8,52.6,74.3,27.2
08-05,81.9,27.1,36.1,17.5,45.2,18.3,39.0,18.9,21.9,,17.5,18.2,20.1,37.9,52.5,81.9,27.1
08-06,83.0,27.7,34.8,17.7,43.3,17.3,37.3,19.0,23.0,,17.3,17.6,20.6,36.3,51.2,83.0,27.7
08-07,83.9,27.6,33.6,17.8,39.0,17.7,34.1,18.8,22.7,,17.7,17.8,20.4,33.9,48.0,83.9,27.6
08-08,83.7,27.2,32.6,18.4,36.9,17.9,30.7,18.3,22.7,,17.9,18.2,20.1,31.8,46.3,83.7,27.2
08-09,83.1,26.7,31.8,17.9,38.0,17.3,26.8,18.4,22.3,,17.3,17.8,20.0,29.8,47.0,83.1,26.7
08-10,82.5,26.8,30.6,18.6,35.6,17.1,25.5,18.6,21.1,,17.1,18.3,19.6,29.1,45.0,82.5,25.5
08-11,82.0,27.5,32.7,18.3,33.8,17.3,25.3,19.3,22.6,,17.3,18.1,20.6,30.6,43.5,82.0,25.3
08-12,80.8,26.7,34.6,18.1,32.0,16.6,22.4,18.8,21.9,,16.6,17.8,20.1,29.9,43.8,80.8,22.4
08-13,81.4,25.9,34.2,18.0,32.3,17.0,21.8,18.6,21.4,,17.0,17.8,19.7,29.7,43.6,81.4,21.8
08-14,81.2,27.5,34.1,17.1,30.2,17.0,21.8,19.5,21.5,,17.0,17.1,20.3,29.1,43.5,81.2,21.8
08-15,80.6,27.3,32.6,16.8,29.6,16.4,21.7,19.0,21.8,,16.4,16.7,20.0,28.7,42.2,80.6,21.8
08-16,79.0,27.1,32.0,16.2,28.0,16.5,20.8,18.6,21.7,,16.2,16.5,19.5,27.6,41.4,79.0,21.7
08-17,77.2,27.5,30.1,16.4,28.3,16.3,21.8,18.8,21.9,,16.3,16.4,20.0,28.0,39.5,77.2,21.9
08-18,75.3,27.0,29.8,16.6,28.2,16.5,20.8,18.7,22.3,,16.5,16.6,19.5,27.7,38.9,75.3,22.3
08-19,73.2,26.7,29.7,16.9,25.2,16.3,20.8,19.2,21.4,,16.3,16.8,19.8,26.1,38.4,73.2,21.4
08-20,73.5,27.2,29.2,16.0,26.4,16.7,19.7,19.0,20.0,,16.0,16.5,19.3,26.9,38.0,73.5,20.0
08-21,76.9,25.9,29.8,16.2,24.8,15.5,20.4,18.8,57.3,,15.5,16.1,19.5,28.2,61.2,76.9,24.8
08-22,76.4,25.9,28.3,16.0,24.3,15.7,19.7,18.4,56.3,,15.7,15.9,19.0,27.4,60.3,76.4,24.3
08-23,78.6,26.3,27.5,16.5,23.0,15.2,19.5,19.5,57.2,,15.2,16.3,19.5,27.0,61.5,78.6,23.0
08-24,79.1,26.6,26.8,15.2,24.7,15.4,19.6,18.8,55.3,,15.2,15.3,19.1,26.7,60.1,79.1,24.7
08-25,79.9,25.0,25.5,16.3,23.4,15.1,19.3,19.3,55.2,,15.1,16.0,19.3,25.3,60.1,79.9,23.4
08-26,80.3,26.2,26.3,16.0,23.1,16.0,20.1,19.5,51.7,,16.0,16.0,19.7,26.2,57.4,80.3,23.1
08-27,81.3,25.3,25.6,15.9,22.4,15.6,20.0,18.8,49.7,,15.6,15.8,19.3,25.5,56.0,81.3,22.4
08-28,81.5,25.2,26.1,15.5,21.9,15.4,20.1,19.3,48.0,,15.4,15.5,19.7,25.7,54.7,81.5,21.9
08-29,81.3,25.4,25.4,14.9,21.9,15.5,20.1,18.1,45.3,,14.9,15.4,18.9,25.4,52.5,81.3,21.9
08-30,80.1,25.5,24.6,15.2,20.2,15.6,18.8,19.0,43.5,,15.2,15.5,18.9,25.2,50.8,80.1,20.2
08-31,78.9,24.8,24.5,15.4,19.5,15.8,19.9,19.1,40.2,,15.4,15.7,19.2,24.6,48.0,78.9,19.9
09-01,77.6,24.8,22.9,15.8,18.7,15.5,19.1,18.6,37.8,,15.5,15.7,18.6,24.0,45.7,77.6,19.1
09-02,75.7,24.8,22.8,15.2,18.6,15.4,19.1,18.8,37.6,,15.2,15.3,18.7,24.0,45.2,75.7,19.1
09-03,73.6,25.2,24.8,15.1,19.9,15.1,18.6,17.7,38.5,,15.1,15.1,18.0,25.0,45.6,73.6,19.9
09-04,70.8,24.6,23.7,14.7,18.4,15.4,18.6,19.1,46.8,,14.7,15.2,18.5,24.3,51.6,70.8,19.1
09-05,67.8,25.2,23.6,14.9,18.3,15.2,18.3,18.3,49.2,,14.9,15.2,18.3,24.5,53.0,67.8,18.3
09-06,64.5,24.6,21.9,14.3,17.8,14.9,18.1,18.3,47.8,,14.3,14.8,17.9,23.5,51.2,64.5,18.3
09-07,61.1,23.9,24.5,14.5,17.8,15.1,19.3,18.6,45.9,,14.5,15.0,18.1,24.2,48.9,61.1,19.3
09-08,57.8,24.4,22.5,13.7,18.0,14.9,19.9,18.3,42.9,,13.7,14.6,18.1,23.6,45.9,57.8,19.9
09-09,54.8,23.7,21.6,13.8,18.0,13.2,17.7,18.5,40.2,,13.2,13.7,17.8,22.9,43.2,54.8,18.5
09-10,53.4,23.4,22.3,14.8,15.6,13.1,18.7,17.7,39.4,,13.1,14.5,16.4,22.9,42.2,53.4,18.7
09-11,52.1,23.5,21.0,14.7,15.9,13.8,18.1,18.4,40.0,,13.8,14.5,16.7,22.5,42.4,52.1,18.4
09-12,50.6,24.3,20.5,14.3,16.1,13.3,17.8,17.3,37.9,,13.3,14.1,16.6,22.7,40.4,50.6,17.8
09-13,48.7,24.1,21.0,13.7,17.3,13.9,17.7,17.8,37.5,,13.7,13.9,17.4,22.9,39.7,48.7,17.8
09-14,46.9,24.0,20.7,14.0,16.8,12.9,16.7,16.4,35.7,,12.9,13.8,16.5,22.7,37.9,46.9,16.8
09-15,45.6,24.0,19.7,13.8,16.9,13.2,16.9,16.1,37.0,,13.2,13.7,16.4,22.3,38.7,45.6,16.9
09-16,43.4,23.5,20.2,13.8,17.3,14.7,18.3,17.0,35.2,,13.8,14.5,17.1,22.2,36.8,43.4,18.3
09-17,42.2,24.7,19.7,13.8,15.5,14.2,17.6,15.6,35.4,,13.8,14.1,15.5,22.7,36.8,42.2,17.6
09-18,41.3,47.3,20.9,12.9,15.5,14.1,17.6,16.4,34.4,,12.9,13.9,15.9,29.0,42.5,47.3,17.6
09-19,40.2,48.3,19.4,13.4,16.3,14.2,18.2,15.9,32.3,,13.4,14.1,16.0,27.2,41.8,48.3,18.2
09-20,39.1,47.1,19.4,12.8,16.8,14.5,18.1,17.3,30.8,,12.8,14.1,17.0,26.2,40.7,47.1,18.1
09-21,39.1,46.6,18.8,13.8,14.7,13.6,16.9,16.5,30.1,,13.6,13.8,15.4,25.6,40.6,46.6,16.9
09-22,38.8,45.4,18.9,12.7,12.9,13.8,16.1,17.2,31.1,,12.7,12.9,14.8,26.2,40.1,45.4,17.2
09-23,38.9,44.5,17.5,13.1,14.2,14.3,17.8,18.3,41.6,,13.1,14.0,15.6,30.7,42.2,44.5,17.8
09-24,39.0,43.7,17.6,12.7,14.7,14.5,17.9,17.3,41.8,,12.7,14.1,15.8,30.6,42.2,43.7,17.6
09-25,39.6,42.1,17.8,12.5,15.9,12.9,17.2,16.9,41.1,,12.5,12.9,16.3,30.8,41.3,42.1,17.2
09-26,39.8,41.9,16.7,12.0,16.5,14.2,17.5,18.0,39.8,,12.0,13.8,16.6,31.1,40.3,41.9,17.5
09-27,41.1,40.6,16.4,12.3,16.4,13.7,17.9,16.9,39.1,,12.3,13.4,16.4,30.7,40.7,41.1,16.9
09-28,67.4,40.0,17.0,12.0,16.7,13.6,17.7,17.6,38.3,,12.0,13.3,16.8,30.1,45.5,67.4,17.6
09-29,66.5,39.6,19.1,12.3,15.0,13.6,17.7,18.3,39.1,,12.3,13.3,16.1,31.1,45.0,66.5,18.3
09-30,68.5,38.8,23.0,11.4,14.3,12.9,17.0,17.8,38.2,,11.4,12.6,15.4,32.1,44.8,68.5,17.8
