date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-07,38.9,21.8,28.6,24.9,25.2,23.6,27.9,23.0,40.9,27.4,34.3,27.7,5.4,29.3,30.4,29.3,23.0,,5.4,22.5,24.6,29.3,36.2,40.9,27.7
02-08,33.9,19.8,28.1,17.6,11.2,26.2,23.2,29.4,38.9,33.4,36.0,34.5,17.9,25.2,31.5,30.6,19.7,,11.2,17.8,22.5,31.9,35.1,38.9,28.1
02-09,33.3,26.6,22.3,17.0,11.4,26.1,15.7,29.8,36.2,38.6,43.7,36.0,19.0,17.2,27.9,30.6,15.7,,11.4,15.7,18.7,31.2,37.2,43.7,26.6
02-10,33.9,31.9,14.8,20.6,12.9,29.7,12.5,25.5,27.7,38.7,37.6,19.5,17.8,14.6,28.4,32.9,34.5,,12.5,13.9,19.1,32.1,35.7,38.7,27.7
02-11,30.7,26.2,16.8,21.5,22.4,32.4,10.0,22.9,31.2,37.8,25.8,22.2,10.0,16.3,29.0,30.6,35.9,,10.0,13.8,22.0,30.7,33.8,37.8,25.8
02-12,23.4,26.9,16.2,25.6,33.7,26.4,14.2,29.8,36.0,41.4,29.3,22.8,23.2,20.3,28.0,29.7,30.6,,14.2,18.6,23.3,29.7,34.6,41.4,26.9
02-13,21.6,26.8,15.9,25.9,38.0,24.1,21.8,32.2,41.0,35.4,30.1,25.5,27.9,22.4,25.2,33.7,31.8,,15.9,21.7,25.0,31.9,36.5,41.0,26.8
02-14,19.1,13.8,16.1,25.6,36.6,21.7,21.6,34.0,43.5,29.7,32.9,28.0,32.1,30.5,16.2,36.3,11.5,,11.5,15.2,21.1,32.3,36.4,43.5,28.0
02-15,23.9,21.1,21.9,27.0,37.0,22.2,23.2,41.9,32.0,32.8,34.8,15.1,25.2,26.1,21.1,31.9,6.4,,6.4,18.7,22.1,31.9,35.7,41.9,25.2
02-16,28.6,21.3,27.9,25.1,29.9,19.0,31.6,31.6,23.7,34.7,39.5,17.0,13.6,28.1,19.9,18.2,14.4,,13.6,15.9,19.8,28.8,32.8,39.5,25.1
02-17,27.7,19.6,21.3,25.3,18.4,19.9,23.4,34.5,23.6,41.4,32.8,30.1,13.6,16.3,15.2,18.4,28.0,,13.6,15.9,19.3,27.7,33.5,41.4,23.4
02-18,35.4,24.7,19.8,23.3,27.4,23.9,20.2,31.8,32.4,29.9,32.4,28.5,12.8,13.1,13.5,24.1,27.1,,12.8,13.3,22.7,28.8,32.4,35.4,24.7
02-19,19.6,32.1,20.6,19.6,26.8,15.3,28.4,23.4,37.0,31.9,31.1,11.5,6.6,14.2,25.6,30.3,22.3,,6.6,13.1,19.6,28.8,32.0,37.0,23.4
02-20,24.3,28.6,25.4,16.2,18.8,16.3,23.8,16.5,27.3,31.1,33.9,3.8,10.7,26.5,22.0,33.6,27.4,,3.8,14.0,18.3,27.3,32.1,33.9,24.3
02-21,35.2,25.0,31.1,13.8,17.6,26.2,14.7,24.6,21.7,30.3,34.0,9.4,10.8,31.6,17.3,18.0,26.7,,9.4,12.6,17.5,27.4,32.5,35.2,24.6
02-22,36.2,25.4,37.0,11.2,20.4,32.7,14.0,26.4,14.3,23.3,22.6,13.0,9.9,33.8,26.4,13.3,12.2,,9.9,11.8,13.9,26.4,34.8,37.0,22.6
02-23,18.8,25.0,35.7,21.7,19.6,16.2,15.8,31.7,21.6,21.8,13.8,11.2,11.8,31.4,26.8,10.8,10.8,,10.8,11.1,15.4,22.5,31.5,35.7,19.6
02-24,14.1,28.5,37.3,26.6,21.5,22.5,12.7,34.3,27.7,26.3,10.1,9.1,22.9,16.2,16.7,6.5,18.0,,6.5,9.7,15.7,26.4,30.8,37.3,21.5
02-25,21.4,25.7,35.3,22.7,22.6,21.4,16.9,35.3,27.9,31.9,9.2,13.4,30.6,14.2,16.2,6.0,30.4,,6.0,11.7,16.8,28.4,33.3,35.3,22.6
02-26,20.8,24.2,28.8,26.5,21.7,15.4,12.3,35.9,21.6,35.9,15.3,23.0,34.5,23.7,17.7,13.6,26.5,,12.3,14.6,20.1,26.5,35.1,35.9,23.0
02-27,17.5,32.2,15.3,30.7,17.5,26.2,13.4,31.5,19.2,37.1,16.9,23.9,32.4,28.3,10.7,26.8,20.8,,10.7,14.5,17.5,28.8,32.3,37.1,23.9
02-28,12.3,30.8,30.7,26.2,28.6,19.5,23.0,31.1,21.0,32.2,12.4,19.1,31.9,33.6,11.8,31.8,15.4,,11.8,12.3,19.4,30.9,32.0,33.6,26.2
02-29,,37.6,,,,21.0,,,,32.0,,,,35.7,,,,,11.8,12.3,19.4,30.9,32.0,33.6,26.2
03-01,11.2,31.8,44.4,29.0,32.5,14.7,29.8,29.7,24.9,36.4,16.2,25.7,28.4,25.0,27.3,38.9,19.6,,11.2,15.6,25.0,30.2,37.4,44.4,28.4
03-02,10.4,15.2,42.7,33.1,34.1,12.2,37.2,30.8,26.4,35.2,24.5,30.6,24.7,19.6,32.2,43.1,18.0,,10.4,14.0,23.5,33.3,39.4,43.1,30.6
03-03,15.5,20.6,39.9,30.7,28.4,21.6,31.9,34.2,18.2,40.6,33.6,30.9,23.4,25.7,35.3,43.4,17.6,,15.5,18.0,23.0,33.7,40.2,43.4,30.7
03-04,31.1,17.5,33.0,27.0,24.2,30.6,18.7,30.6,15.6,41.0,37.0,15.8,18.8,31.6,31.8,35.2,22.1,,15.6,16.8,21.4,31.6,35.9,41.0,30.6
03-05,37.3,15.2,18.9,24.3,31.2,39.1,31.7,33.1,22.7,41.7,30.7,13.7,29.9,37.8,36.3,28.6,20.3,,13.7,17.4,24.0,33.7,38.3,41.7,30.7
03-06,36.0,17.2,18.1,28.3,29.1,30.6,34.8,36.3,30.9,33.3,13.0,18.6,33.3,40.6,37.1,17.5,16.4,,13.0,16.9,18.5,33.6,36.6,40.6,30.6
03-07,38.0,26.6,16.8,29.2,26.2,20.5,31.7,26.9,35.4,25.3,23.5,29.7,30.1,38.5,39.0,13.5,17.6,,13.5,17.3,25.0,30.4,38.2,39.0,26.9
03-08,31.3,26.2,27.0,28.3,20.8,27.9,30.1,30.6,33.0,27.0,35.7,33.8,24.3,30.7,41.0,20.2,22.1,,20.2,21.6,26.8,30.8,34.6,41.0,28.3
03-09,36.2,24.6,20.4,27.8,29.7,36.3,24.4,39.6,33.0,28.7,38.8,34.5,19.8,32.3,25.6,17.1,23.7,,17.1,20.2,24.6,33.3,37.3,39.6,28.7
03-10,29.3,27.7,13.1,16.6,38.2,36.8,26.1,36.7,36.7,39.4,41.1,32.8,24.9,31.7,22.3,9.4,30.8,,9.4,15.2,25.8,36.7,38.7,41.1,30.8
03-11,35.6,34.7,25.5,17.2,34.4,37.8,30.1,22.0,40.2,42.5,36.9,36.0,28.3,35.6,20.6,17.0,22.8,,17.0,19.2,25.0,35.7,38.8,42.5,34.4
03-12,44.9,30.6,24.5,31.4,32.3,38.2,33.3,27.6,34.5,36.9,37.0,36.0,31.3,34.1,23.2,30.6,27.9,,23.2,26.4,30.6,34.8,37.5,44.9,32.3
03-13,44.8,28.8,26.4,27.8,33.2,38.6,39.2,30.4,38.0,34.7,39.2,38.8,18.3,32.4,24.6,28.7,30.3,,18.3,25.7,28.8,38.1,39.2,44.8,32.4
03-14,41.2,21.2,32.8,26.3,33.6,37.5,46.1,31.3,41.8,26.6,44.5,36.0,19.2,33.5,30.2,26.4,33.9,,19.2,24.3,29.5,36.3,42.9,46.1,33.5
03-15,34.5,20.1,34.3,32.4,37.6,41.0,43.4,28.2,47.9,19.8,47.2,26.2,23.8,35.8,33.0,35.0,26.8,,19.8,22.3,27.9,36.1,44.9,47.9,34.3
03-16,41.9,19.8,40.6,35.6,35.9,40.9,36.0,36.6,46.9,24.5,43.7,24.6,30.8,36.2,30.3,28.0,18.3,,18.3,22.7,29.8,37.4,42.6,46.9,35.9
03-17,46.8,21.6,39.2,41.0,20.8,35.2,25.7,27.8,45.5,29.2,45.6,23.3,31.8,36.9,30.7,25.2,20.7,,20.7,21.3,25.6,37.3,45.5,46.8,30.7
03-18,45.0,27.7,37.6,32.1,29.8,23.8,25.5,16.6,37.1,25.8,49.6,18.9,31.9,27.8,37.6,28.9,23.8,,16.6,21.8,25.7,33.1,40.6,49.6,28.9
03-19,45.7,36.5,41.9,21.2,28.8,18.0,30.2,25.4,34.5,33.4,45.5,21.6,31.2,27.4,42.0,34.8,28.0,,18.0,21.4,27.9,35.1,43.4,45.7,31.2
03-20,41.2,29.5,44.5,23.6,28.7,22.7,34.0,35.4,40.5,42.4,46.0,28.7,33.5,27.3,29.8,26.2,25.3,,22.7,24.7,28.4,36.4,43.2,46.0,29.8
03-21,34.0,27.4,44.2,36.6,28.5,34.1,21.7,31.9,42.6,43.3,45.7,37.1,31.6,26.8,19.3,22.0,26.0,,19.3,21.9,27.3,36.7,43.7,45.7,31.9
03-22,34.7,22.5,30.9,32.1,20.9,43.6,13.2,27.3,39.9,26.2,38.8,38.5,29.9,29.2,20.1,25.6,25.3,,13.2,20.6,25.6,32.6,39.2,43.6,29.2
03-23,35.0,30.8,21.6,23.0,27.0,44.9,11.2,30.8,31.6,23.3,29.7,32.7,31.9,31.5,22.0,33.1,23.4,,11.2,21.8,23.4,31.6,33.8,44.9,30.8
03-24,37.1,39.0,21.9,28.8,28.0,45.0,12.6,33.8,29.7,29.6,35.2,32.8,29.2,32.8,22.4,40.9,16.4,,12.6,19.7,28.6,34.1,39.8,45.0,29.7
03-25,41.8,38.2,23.4,29.8,22.9,45.0,24.1,40.7,27.3,23.5,31.8,25.7,33.8,27.4,24.4,45.8,10.8,,10.8,23.2,24.3,34.7,43.1,45.8,27.4
03-26,42.4,35.2,15.9,21.8,25.3,30.4,34.2,30.8,35.4,24.0,29.5,19.1,40.8,20.9,25.0,49.6,10.2,,10.2,17.8,23.6,34.4,41.5,49.6,29.5
03-27,32.9,19.6,18.9,23.7,25.7,35.6,36.6,25.2,43.2,34.0,31.1,24.2,42.2,17.1,27.6,49.1,16.0,,16.0,18.1,24.1,34.3,42.6,49.1,27.6
03-28,25.3,30.0,30.8,32.7,20.4,37.8,40.3,29.6,45.4,31.2,28.6,30.0,34.5,22.2,38.3,41.1,29.8,,20.4,24.1,29.7,35.2,40.6,45.4,30.8
03-29,21.4,30.2,20.8,42.6,24.3,36.5,38.5,38.7,40.6,26.1,32.7,30.8,24.8,27.4,27.9,32.5,31.0,,20.8,23.1,27.1,33.5,39.4,42.6,30.8
03-30,24.7,24.3,16.6,36.5,31.6,43.9,38.3,30.3,45.0,23.4,35.7,36.4,25.1,30.8,16.5,33.0,22.1,,16.5,19.9,24.6,35.8,40.5,45.0,30.8
03-31,36.0,13.2,23.0,25.7,39.0,47.6,40.1,25.3,47.6,28.8,32.6,40.9,27.2,38.8,28.0,29.6,22.6,,13.2,22.9,26.9,38.9,43.6,47.6,29.6
04-01,39.2,21.7,18.1,19.1,43.2,27.8,34.7,25.2,29.4,30.5,34.1,40.6,31.6,31.4,41.8,31.3,32.4,,18.1,20.7,29.1,34.2,41.1,43.2,31.4
04-02,37.2,28.5,29.1,22.4,43.4,24.8,34.1,21.2,22.7,35.5,31.8,31.5,35.2,17.2,45.6,38.8,31.6,,17.2,21.9,27.8,35.2,40.7,45.6,31.6
04-03,36.5,25.1,23.1,22.0,19.1,35.2,38.2,24.1,27.4,40.5,27.5,22.9,33.8,23.9,49.6,35.7,22.0,,19.1,22.0,23.7,35.3,39.1,49.6,27.4
04-04,43.5,32.0,22.8,25.6,24.9,43.9,43.5,29.5,39.0,42.2,22.5,35.9,38.8,34.2,49.5,36.9,14.8,,14.8,22.7,28.7,39.6,43.7,49.5,35.9
04-05,42.0,25.7,24.8,25.6,36.7,37.8,35.3,28.1,42.0,31.6,32.3,37.4,38.5,36.8,40.1,23.2,14.6,,14.6,24.2,27.6,37.5,40.9,42.0,35.3
04-06,42.8,28.0,36.0,18.3,31.2,19.8,34.4,29.2,34.5,37.1,44.5,35.6,33.4,35.2,23.2,25.2,23.1,,18.3,21.8,27.5,35.2,39.4,44.5,33.4
04-07,42.6,23.6,41.4,21.8,30.7,32.4,36.9,35.0,35.0,44.2,43.5,38.2,38.2,37.4,33.7,36.2,35.4,,21.8,27.9,34.7,38.2,43.0,44.2,36.2
04-08,35.1,25.3,32.4,34.6,25.2,43.9,28.7,42.3,28.0,46.3,32.3,30.0,44.6,40.9,37.4,45.2,37.4,,25.2,26.9,31.8,41.2,44.9,46.3,35.1
04-09,34.3,23.2,28.8,30.3,23.6,47.2,15.5,46.8,32.4,41.5,20.7,32.4,36.6,39.7,31.3,34.8,39.1,,15.5,22.2,30.0,37.1,43.7,47.2,32.4
04-10,21.1,20.8,35.1,38.6,23.6,49.6,28.2,42.7,38.0,40.3,30.1,44.0,25.1,36.1,40.3,22.8,46.9,,20.8,22.1,27.6,40.3,45.2,49.6,36.1
04-11,24.4,22.6,33.6,43.4,33.7,41.8,31.6,46.0,41.6,40.4,38.9,46.6,23.9,36.0,32.4,29.0,50.4,,22.6,24.2,32.2,41.7,46.2,50.4,36.0
04-12,27.0,31.5,32.4,36.2,33.4,27.8,33.7,42.3,33.7,43.0,44.2,27.4,24.5,24.4,30.0,13.6,46.8,,13.6,24.5,27.7,34.2,43.5,46.8,32.4
04-13,30.7,40.9,38.7,27.0,33.3,29.0,33.0,27.8,43.4,40.5,44.8,20.8,27.9,19.3,31.0,16.5,26.1,,16.5,20.2,27.6,34.4,41.9,44.8,30.7
04-14,39.6,48.1,34.4,33.3,23.4,29.9,23.2,29.0,36.1,32.3,30.6,30.2,37.1,23.9,29.2,28.7,21.4,,21.4,23.3,29.0,33.5,38.1,48.1,30.2
04-15,39.8,29.1,26.9,42.1,31.8,30.4,25.6,38.8,19.3,25.7,31.1,41.1,36.3,29.5,26.6,33.3,30.1,,19.3,25.7,28.7,33.9,40.3,42.1,30.4
04-16,37.6,17.7,24.7,45.6,38.2,34.4,21.2,32.0,26.6,30.0,42.7,39.2,32.9,23.5,26.1,37.1,41.4,,17.7,22.6,26.5,37.7,42.0,45.6,32.9
04-17,41.9,26.4,30.5,42.4,41.6,37.1,17.0,41.4,32.8,30.3,44.1,21.2,32.2,29.3,27.3,35.2,42.8,,17.0,24.3,30.1,41.5,42.6,44.1,32.8
04-18,29.0,41.5,35.8,45.8,35.0,36.5,21.9,45.0,39.0,32.2,40.0,30.4,39.4,35.2,34.4,47.0,27.3,,21.9,28.3,34.0,39.5,45.3,47.0,35.8
04-19,25.7,43.7,38.9,48.0,29.1,36.4,29.8,43.5,39.5,37.7,34.6,38.2,46.7,34.7,35.3,40.5,19.5,,19.5,27.8,34.7,39.7,44.9,48.0,37.7
04-20,32.4,25.0,42.9,47.4,33.4,42.7,30.9,43.1,40.3,44.4,32.8,37.0,46.4,37.0,30.9,37.7,20.6,,20.6,28.5,32.7,42.7,45.2,47.4,37.0
04-21,32.2,26.1,45.1,39.0,31.8,48.9,35.2,46.7,44.2,49.6,28.1,40.2,38.0,39.8,33.2,45.9,28.5,,26.1,28.3,33.0,44.3,47.6,49.6,39.0
04-22,32.6,39.2,47.8,30.0,25.0,53.2,29.3,42.8,43.0,49.6,35.8,45.6,37.3,38.9,34.6,31.3,27.0,,25.0,28.4,32.4,42.8,48.6,53.2,37.3
04-23,32.8,37.8,48.5,29.4,28.2,56.0,25.5,26.0,40.9,34.5,42.7,39.7,40.6,35.4,36.0,26.1,32.7,,25.5,26.0,32.1,39.9,45.0,56.0,35.4
04-24,36.0,23.9,38.8,35.9,31.1,54.8,32.2,37.0,37.7,34.3,33.1,37.0,42.6,35.9,40.6,27.5,34.2,,23.9,29.7,34.0,37.2,41.4,54.8,35.9
04-25,40.4,28.7,31.9,34.4,29.8,47.8,37.0,40.1,32.7,33.6,28.8,43.7,44.7,42.3,40.9,35.7,27.2,,27.2,28.7,32.6,40.5,44.1,47.8,35.7
04-26,40.2,28.5,25.3,36.7,21.9,44.7,39.6,31.7,29.0,32.2,31.1,46.1,44.7,46.4,31.3,43.4,37.0,,21.9,27.2,31.2,40.8,45.3,46.4,36.7
04-27,43.8,36.7,32.2,45.8,26.8,26.2,43.8,26.2,36.1,34.7,25.5,52.7,42.2,47.2,30.4,44.3,39.8,,25.5,26.2,31.8,43.8,46.3,52.7,36.7
04-28,52.1,46.7,38.3,26.2,38.2,27.6,47.4,23.4,43.9,32.0,23.1,51.3,37.6,44.2,37.0,42.1,40.7,,23.1,25.1,36.0,44.0,48.9,52.1,38.3
04-29,56.3,48.1,36.8,21.3,21.5,35.6,45.5,27.0,49.9,31.7,27.0,40.0,36.5,52.1,45.3,28.3,47.2,,21.3,24.8,31.0,45.8,50.8,56.3,36.8
04-30,52.2,26.7,40.2,25.0,22.3,44.4,35.0,32.9,47.3,32.0,33.8,29.3,30.6,51.1,53.2,39.2,52.0,,22.3,26.0,31.7,45.0,52.1,53.2,35.0
05-01,52.8,21.0,39.1,26.6,25.7,41.3,24.2,40.1,48.7,33.4,37.1,32.6,26.2,42.6,52.3,35.4,53.1,,21.0,25.1,31.4,41.5,52.5,53.1,37.1
05-02,50.3,28.1,36.1,26.6,32.6,45.8,33.3,46.5,50.4,38.7,37.0,33.7,33.7,45.2,38.4,40.4,48.1,,26.6,30.8,33.7,45.3,49.0,50.4,38.4
05-03,29.8,35.5,37.1,38.4,37.6,47.7,41.2,53.2,48.6,44.9,40.7,37.5,39.0,41.1,35.6,26.5,47.8,,26.5,33.2,37.4,41.9,48.1,53.2,39.0
05-04,28.8,41.4,37.0,31.4,31.7,45.4,41.4,52.1,43.2,50.4,48.8,44.2,42.6,36.6,38.9,32.2,39.3,,28.8,31.6,37.0,43.4,49.4,52.1,41.4
05-05,26.2,46.3,44.6,37.6,43.5,33.0,46.0,47.0,42.2,51.9,55.0,48.5,44.9,44.2,42.4,45.5,33.6,,26.2,33.4,42.4,46.0,49.8,55.0,44.6
05-06,32.3,45.2,45.4,22.2,46.5,34.6,41.1,39.0,39.0,42.1,50.2,54.4,44.7,48.3,52.6,49.4,33.0,,22.2,32.7,39.0,46.8,51.2,54.4,44.7
05-07,39.1,37.6,41.6,29.6,50.4,38.8,38.8,31.6,38.8,36.4,48.4,52.5,37.9,35.3,49.3,42.6,34.2,,29.6,33.2,37.3,41.8,49.7,52.5,38.8
05-08,46.3,36.0,34.3,40.6,40.5,44.8,38.7,33.8,37.9,35.9,43.5,50.4,35.0,41.7,33.5,32.9,40.6,,32.9,33.7,35.7,40.9,45.4,50.4,38.7
05-09,49.6,35.5,38.4,41.0,30.6,50.4,43.1,34.6,33.0,39.9,46.0,54.4,32.9,44.9,33.8,23.5,43.9,,23.5,32.0,34.4,44.1,49.9,54.4,39.9
05-10,54.8,35.7,40.6,34.3,32.4,47.5,46.0,32.8,34.1,31.6,45.3,47.7,37.2,50.4,32.9,36.7,40.7,,31.6,32.6,34.3,45.4,48.8,54.8,37.2
05-11,57.2,46.2,48.5,32.4,35.0,42.4,49.2,26.6,42.6,34.8,50.4,36.9,41.9,51.6,35.7,39.4,39.6,,26.6,33.9,36.6,46.7,50.9,57.2,41.9
05-12,57.1,27.9,44.8,30.9,41.9,43.2,52.1,28.6,47.7,44.6,53.2,35.7,46.5,48.8,43.2,31.6,43.2,,27.9,30.0,40.7,46.7,52.5,57.1,43.2
05-13,53.8,33.5,35.6,33.7,48.6,46.0,57.4,33.2,46.3,52.7,39.6,39.3,50.6,39.4,50.9,40.6,41.7,,33.2,33.6,39.4,49.0,53.1,57.4,41.7
05-14,46.1,38.6,43.2,36.1,45.6,52.7,56.0,40.5,41.5,55.0,42.1,40.6,52.3,41.2,52.3,47.5,42.4,,36.1,39.7,41.5,48.5,53.6,56.0,43.2
05-15,49.2,42.0,41.5,39.8,44.7,57.1,53.4,46.7,34.2,42.7,43.2,45.4,51.0,39.9,51.3,53.2,48.6,,34.2,39.9,42.6,49.6,53.3,57.1,45.4
05-16,54.0,47.4,45.9,45.4,32.9,51.6,49.6,51.3,32.9,37.6,37.3,50.4,44.5,44.2,47.5,55.8,48.9,,32.9,35.5,44.4,49.7,52.6,55.8,47.4
05-17,54.9,51.4,53.1,49.8,31.6,50.9,42.1,51.7,38.7,38.1,24.6,48.6,31.5,54.4,43.7,48.2,48.3,,24.6,31.5,41.4,51.0,53.6,54.9,48.3
05-18,56.5,55.4,57.4,37.8,33.3,38.3,36.4,49.3,41.1,44.3,25.4,41.7,33.8,55.0,49.5,50.0,46.6,,25.4,33.6,38.2,49.6,55.8,57.4,44.3
05-19,56.4,54.7,53.4,38.0,34.0,42.2,36.1,43.1,38.8,46.5,32.5,44.0,34.7,48.3,53.4,43.8,48.5,,32.5,34.4,38.6,48.3,53.9,56.4,43.8
05-20,55.8,57.2,49.6,41.7,34.6,50.2,37.7,47.8,41.1,47.2,39.1,47.6,34.2,35.8,49.3,27.5,51.9,,27.5,34.5,38.8,49.4,53.5,57.2,47.2
05-21,38.4,32.4,51.3,41.5,41.0,58.8,46.2,46.3,41.6,38.2,39.2,49.0,31.9,41.8,38.4,34.4,52.3,,31.9,33.6,38.4,46.2,51.7,58.8,41.5
05-22,28.8,31.0,50.9,28.4,42.3,53.6,50.1,49.3,38.4,34.4,44.2,45.0,33.7,42.2,38.9,38.9,51.9,,28.4,30.1,37.6,45.9,51.3,53.6,42.2
05-23,34.5,34.8,47.4,33.3,39.2,38.3,44.6,45.9,38.2,40.6,49.4,45.8,32.9,30.2,32.7,35.9,48.8,,30.2,32.8,34.7,44.8,48.0,49.4,38.3
05-24,41.5,37.2,42.1,30.5,34.8,37.8,44.7,43.6,38.8,40.3,52.4,52.1,36.0,35.2,37.5,40.0,48.9,,30.5,35.0,37.4,42.4,50.2,52.4,40.0
05-25,47.7,40.0,43.5,40.6,43.1,47.3,51.4,48.4,42.0,39.4,43.2,56.7,41.4,42.0,46.7,47.8,48.8,,39.4,40.3,42.0,47.7,49.9,56.7,43.5
05-26,51.9,36.1,43.1,46.9,38.3,38.1,51.6,53.6,41.1,38.8,42.3,51.2,44.1,50.7,44.2,58.3,45.0,,36.1,38.2,42.1,50.8,52.6,58.3,44.2
05-27,57.8,44.2,47.8,49.6,36.3,33.3,45.9,58.6,43.0,41.1,40.3,44.1,37.0,53.2,49.6,55.5,44.6,,33.3,36.7,42.6,49.6,56.4,58.6,44.6
05-28,50.4,46.5,51.6,44.7,36.8,39.2,37.8,59.7,42.6,45.2,46.8,42.0,37.4,56.2,53.0,44.2,46.9,,36.8,37.6,42.5,47.6,54.3,59.7,45.2
05-29,40.0,40.3,51.9,33.5,31.9,49.3,36.5,54.5,47.0,47.8,50.3,46.2,40.7,63.3,50.2,32.8,50.6,,31.9,33.2,40.2,50.2,52.9,63.3,47.0
05-30,44.1,42.8,50.9,39.6,31.2,48.2,39.0,55.2,55.4,46.4,53.9,52.1,44.8,60.3,49.6,31.4,52.0,,31.2,36.0,43.8,52.0,55.3,60.3,48.2
05-31,49.2,49.8,49.6,48.3,44.7,50.7,40.4,54.4,59.4,47.1,56.5,53.2,46.7,59.6,52.0,33.9,50.3,,33.9,43.0,48.1,52.2,57.6,59.6,49.8
06-01,52.2,52.7,49.4,42.4,51.1,53.6,47.9,47.9,58.7,50.5,51.6,42.4,45.6,59.8,54.6,44.0,46.3,,42.4,43.4,47.6,52.3,56.2,59.8,50.5
06-02,55.8,48.1,48.9,47.4,37.1,57.6,58.6,56.8,54.1,55.4,49.9,49.6,47.1,57.0,57.9,51.3,44.2,,37.1,45.9,48.8,56.0,57.7,58.6,51.3
06-03,57.6,45.4,53.0,52.0,39.2,58.8,48.7,54.9,52.5,54.5,55.7,57.7,49.1,59.1,61.7,55.5,44.8,,39.2,45.2,51.4,56.1,58.9,61.7,54.5
06-04,58.9,36.2,54.1,52.3,51.2,63.9,49.9,53.7,54.1,56.8,60.6,61.4,49.3,58.0,64.3,54.0,49.1,,36.2,49.2,52.1,58.2,62.4,64.3,54.1
06-05,58.4,37.3,50.1,52.7,55.8,44.6,50.6,52.7,49.6,60.5,56.7,61.6,52.4,63.0,61.7,50.2,52.0,,37.3,47.6,50.5,57.0,61.6,63.0,52.7
06-06,33.3,41.6,43.5,59.5,49.7,37.8,54.1,54.4,46.3,61.2,59.3,60.9,51.3,45.4,61.4,49.1,52.2,,33.3,40.1,46.1,55.4,61.0,61.4,51.3
06-07,32.3,35.8,39.6,53.2,43.2,47.7,57.6,53.4,47.1,59.0,61.4,59.2,50.7,35.4,61.2,50.1,50.4,,32.3,35.6,46.3,54.3,60.0,61.4,50.4
06-08,42.1,37.8,43.6,50.1,45.2,59.4,57.7,48.4,54.0,59.4,60.8,58.9,35.0,30.9,57.9,56.6,47.8,,30.9,36.7,44.9,57.8,59.4,60.8,50.1
06-09,51.5,48.2,43.0,56.3,39.6,45.1,62.2,53.2,56.1,63.8,56.6,61.2,40.5,38.7,58.8,59.7,48.8,,38.7,40.1,47.6,57.0,61.6,63.8,53.2
06-10,56.8,45.0,41.4,45.5,46.4,37.4,64.8,58.5,53.7,62.1,51.6,45.3,50.4,48.4,46.2,63.2,48.7,,37.4,43.6,46.1,54.3,62.5,64.8,48.7
06-11,53.6,33.4,40.4,37.0,51.4,46.2,56.8,53.8,49.4,51.4,54.7,49.6,51.4,56.3,50.3,63.3,48.5,,33.4,39.0,49.2,53.6,56.5,63.3,51.4
06-12,50.7,38.4,44.8,36.5,50.3,55.0,59.4,58.0,54.5,51.5,42.4,55.1,53.2,61.5,60.0,63.1,45.3,,36.5,40.8,49.3,55.7,60.6,63.1,53.2
06-13,54.8,47.1,43.9,39.0,48.6,57.6,57.4,54.3,56.8,46.0,37.8,63.1,53.2,54.1,66.7,40.2,46.6,,37.8,39.7,46.5,55.2,59.8,66.7,53.2
06-14,57.8,56.0,42.9,45.0,47.3,54.5,47.8,40.4,59.2,53.2,48.1,63.6,50.8,47.5,68.3,37.5,49.3,,37.5,41.9,47.4,54.8,60.9,68.3,49.3
06-15,62.8,58.5,44.4,54.7,53.5,55.4,55.0,47.2,57.9,57.3,55.1,61.5,52.3,55.8,70.0,46.6,43.2,,43.2,45.7,53.3,57.4,62.0,70.0,55.1
06-16,66.4,58.6,46.1,46.7,45.3,54.1,59.0,45.0,59.7,54.3,57.4,56.9,52.5,50.0,67.1,62.2,46.3,,45.0,45.8,49.3,58.7,63.8,67.1,54.3
06-17,52.8,61.8,44.2,40.8,44.2,63.1,59.5,33.8,61.3,58.2,53.0,55.6,48.3,37.2,67.5,65.4,49.6,,33.8,39.4,47.5,59.9,64.0,67.5,53.0
06-18,49.6,57.2,43.8,53.8,49.4,61.3,61.8,35.6,64.9,61.9,54.3,48.4,51.5,43.4,67.6,57.0,56.1,,35.6,43.6,49.5,58.0,63.1,67.6,54.3
06-19,61.3,54.0,51.3,56.8,38.3,49.1,51.6,47.0,64.0,60.7,60.4,47.9,53.7,47.5,64.3,47.3,55.0,,38.3,47.2,48.9,57.5,62.4,64.3,53.7
06-20,64.9,56.6,46.0,55.8,44.2,46.4,47.8,57.9,61.3,66.6,63.2,53.0,47.4,52.7,61.4,40.9,47.6,,40.9,45.2,47.5,58.6,63.9,66.6,53.0
06-21,62.4,61.5,45.7,53.1,49.9,60.1,50.2,57.0,64.8,65.1,64.6,60.2,38.8,57.6,61.6,52.3,49.1,,38.8,47.7,51.9,61.5,64.7,65.1,57.6
06-22,64.1,59.2,48.7,50.7,57.0,63.9,48.0,57.2,61.1,64.8,57.1,53.3,38.0,55.0,66.3,57.7,54.4,,38.0,48.4,54.2,59.6,64.4,66.3,57.1
06-23,65.9,59.1,56.1,56.8,61.5,65.1,55.4,57.8,64.1,64.9,54.3,55.0,45.9,57.5,62.7,56.1,50.4,,45.9,52.8,56.0,61.8,65.0,65.9,57.5
