date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
03-08,19.8,25.2,25.3,28.3,32.0,24.2,30.9,29.2,19.0,27.4,31.4,16.6,18.0,,16.6,18.2,22.4,28.7,31.3,32.0,25.3
03-09,29.8,32.5,21.7,36.8,33.1,26.9,35.2,28.8,14.4,27.2,19.3,16.3,18.0,,14.4,16.7,20.8,30.9,34.8,36.8,27.2
03-10,33.7,34.6,26.5,30.2,37.6,35.7,35.0,28.1,18.5,27.0,19.5,9.9,23.3,,9.9,18.7,25.2,34.1,35.5,37.6,28.1
03-11,24.8,33.5,29.2,21.2,37.8,36.4,33.7,30.4,21.3,33.4,19.8,12.7,19.4,,12.7,19.5,21.3,33.5,35.9,37.8,29.2
03-12,26.9,33.8,33.1,24.3,33.5,33.3,32.7,30.6,23.1,26.0,19.0,25.1,27.2,,19.0,23.3,25.6,32.9,33.5,33.8,27.2
03-13,30.1,35.1,39.4,27.8,37.0,30.2,39.1,35.8,14.4,28.4,22.4,26.7,28.8,,14.4,23.2,28.1,35.3,38.7,39.4,30.1
03-14,30.3,33.9,42.9,30.2,41.5,21.6,41.4,29.9,16.4,29.7,31.5,26.3,31.3,,16.4,22.6,29.8,32.4,41.5,42.9,30.3
03-15,33.1,37.3,37.9,28.3,45.2,19.0,43.9,22.6,19.8,30.4,33.1,28.1,21.1,,19.0,20.1,25.9,34.8,42.7,45.2,30.4
03-16,27.2,36.0,32.6,38.4,42.1,24.3,38.6,22.2,26.1,30.6,27.4,28.0,12.5,,12.5,22.6,26.8,34.0,38.5,42.1,28.0
03-17,20.1,31.5,18.2,22.7,40.6,23.1,41.4,19.0,28.4,31.0,28.8,23.9,15.9,,15.9,18.4,21.7,29.7,38.8,41.4,23.9
03-18,26.2,22.7,20.7,16.8,31.3,21.7,43.7,17.7,26.9,26.2,35.3,26.7,19.2,,16.8,18.0,21.3,26.8,34.5,43.7,26.2
03-19,22.5,14.1,27.0,25.1,33.7,30.0,38.6,20.0,27.8,24.8,37.4,30.9,25.7,,14.1,20.5,25.0,30.4,36.7,38.6,27.0
03-20,24.4,21.7,32.0,28.5,39.4,37.6,40.7,25.6,33.5,25.0,24.4,25.9,22.5,,21.7,22.9,24.8,32.6,39.0,40.7,25.9
03-21,25.1,33.3,16.1,23.9,38.6,36.4,42.1,31.7,31.4,27.3,19.0,20.9,22.5,,16.1,19.3,23.4,32.3,38.1,42.1,27.3
03-22,20.1,40.2,12.2,23.4,36.2,21.7,33.2,34.6,30.1,27.7,20.8,24.4,22.6,,12.2,20.2,22.2,31.3,35.9,40.2,24.4
03-23,23.2,39.2,11.2,28.9,27.1,23.2,26.2,29.9,31.5,29.4,20.0,31.8,23.9,,11.2,20.7,23.6,29.6,31.7,39.2,27.1
03-24,27.4,41.6,11.8,32.7,24.8,27.3,30.1,26.2,26.6,27.8,20.6,37.6,14.2,,11.8,15.5,25.6,28.7,36.6,41.6,27.3
03-25,22.5,42.1,22.5,37.6,26.3,20.3,27.9,20.2,28.6,22.1,22.5,40.9,11.4,,11.4,20.2,22.4,28.1,40.2,42.1,22.5
03-26,23.1,28.0,29.0,27.6,35.2,24.4,28.2,18.2,36.4,16.5,22.8,44.2,11.3,,11.3,16.9,23.0,28.5,36.2,44.2,27.6
03-27,21.4,30.8,33.1,23.4,43.8,28.1,26.7,25.1,37.7,18.0,29.1,45.7,16.8,,16.8,18.6,24.4,31.7,42.6,45.7,28.1
03-28,18.9,33.0,35.5,28.1,38.3,22.6,25.8,28.0,28.8,24.3,37.5,43.8,23.5,,18.9,22.8,25.2,34.0,38.1,43.8,28.1
03-29,22.7,30.7,36.0,33.6,37.6,23.8,34.4,28.4,24.8,26.8,17.6,36.8,26.1,,17.6,22.9,25.6,33.9,36.6,37.6,28.4
03-30,31.6,37.8,36.0,23.9,43.5,27.6,29.4,34.8,25.3,29.6,15.9,32.1,20.8,,15.9,21.4,26.7,33.2,37.5,43.5,29.6
03-31,37.2,44.0,40.2,24.0,41.4,31.4,28.8,35.8,27.0,31.2,26.1,29.3,22.8,,22.8,24.4,28.1,36.4,41.2,44.0,31.2
04-01,41.1,21.3,33.7,22.3,23.4,30.7,33.4,35.2,31.2,19.1,36.6,28.1,25.3,,19.1,21.5,24.5,33.5,36.3,41.1,30.7
04-02,34.2,20.8,36.6,22.1,20.4,36.8,30.1,21.3,32.8,14.5,42.5,30.6,21.8,,14.5,20.5,21.6,33.4,36.7,42.5,30.1
04-03,18.2,33.5,38.6,25.6,25.2,40.4,21.6,22.7,32.5,19.3,44.3,33.1,15.7,,15.7,18.4,22.3,33.3,40.0,44.3,25.6
04-04,28.2,32.7,41.0,27.0,33.0,35.2,22.5,33.0,36.7,28.5,45.0,31.7,14.7,,14.7,23.4,28.4,33.9,40.1,45.0,32.7
04-05,30.2,22.1,33.6,27.2,32.2,28.1,35.9,34.9,35.9,31.0,31.1,26.1,15.1,,15.1,22.9,27.8,32.8,35.7,35.9,31.0
04-06,26.9,17.3,32.4,29.6,25.7,38.3,41.0,34.1,31.7,32.9,25.8,21.2,19.6,,17.3,19.9,25.8,32.6,37.5,41.0,29.6
04-07,23.2,26.4,31.1,35.1,29.5,43.7,38.3,35.2,37.3,34.7,35.3,30.1,28.8,,23.2,26.9,29.9,35.2,38.1,43.7,34.7
04-08,20.8,39.5,22.9,41.5,27.8,46.5,26.2,27.5,41.6,36.2,29.8,39.6,33.2,,20.8,23.6,27.7,39.5,41.6,46.5,33.2
04-09,20.9,43.8,17.7,42.5,30.1,43.0,22.2,31.9,29.5,39.3,29.8,33.7,36.4,,17.7,21.2,29.6,37.6,42.9,43.8,31.9
04-10,26.4,47.5,28.9,38.9,34.9,39.0,26.6,40.2,22.8,39.6,34.6,21.7,43.0,,21.7,23.5,28.0,39.2,42.4,47.5,34.9
04-11,31.8,40.9,30.2,43.4,35.2,40.1,31.3,38.4,24.4,33.2,22.8,19.0,45.8,,19.0,23.1,30.8,39.1,42.9,45.8,33.2
04-12,31.0,29.3,33.0,36.6,29.2,39.8,40.8,22.1,26.6,21.1,23.7,16.2,38.8,,16.2,21.3,25.4,34.4,39.6,40.8,29.3
04-13,28.3,28.4,27.4,23.2,40.4,36.2,34.0,22.5,30.7,16.4,26.0,14.9,17.9,,14.9,16.7,22.9,29.3,35.8,40.4,27.4
04-14,22.5,31.2,19.2,29.7,27.0,28.8,23.8,31.2,33.4,25.5,22.1,20.7,21.4,,19.2,20.8,22.3,29.2,31.2,33.4,25.5
04-15,29.5,28.7,20.0,34.4,20.0,25.1,25.5,38.2,32.5,26.8,24.4,26.0,28.8,,20.0,20.9,25.3,29.1,34.1,38.2,26.8
04-16,37.0,34.0,16.0,30.6,28.0,27.6,38.3,26.8,30.0,17.9,24.9,28.2,39.5,,16.0,19.3,27.3,31.9,38.0,39.5,28.2
04-17,34.6,37.0,15.4,39.6,34.7,31.0,37.0,19.4,32.0,26.5,27.9,29.8,36.3,,15.4,20.8,29.0,35.3,37.0,39.6,32.0
04-18,30.7,34.1,22.9,35.5,38.9,33.8,33.9,27.0,39.5,34.9,37.1,32.9,21.6,,21.6,23.7,32.0,35.1,38.6,39.5,33.9
04-19,22.8,34.8,30.2,42.0,37.3,40.5,33.1,35.6,44.9,34.2,29.5,34.6,17.9,,17.9,24.2,31.9,36.3,41.7,44.9,34.6
04-20,29.0,42.5,29.3,37.3,39.8,45.3,29.4,35.6,42.9,37.0,27.6,33.5,21.6,,21.6,27.9,29.4,38.3,42.8,45.3,35.6
04-21,26.2,48.4,33.0,42.4,42.2,48.5,27.1,40.6,33.5,39.1,30.3,33.9,25.9,,25.9,26.4,31.9,41.2,47.2,48.5,33.9
04-22,21.4,52.5,22.9,34.8,42.8,45.6,33.0,43.3,34.9,37.7,34.1,31.7,24.2,,21.4,23.2,32.5,39.7,45.1,52.5,34.8
04-23,26.0,53.9,23.4,25.1,37.5,31.6,37.8,32.8,41.2,32.3,35.2,26.6,32.4,,23.4,25.2,29.6,36.1,40.5,53.9,32.4
04-24,29.7,49.4,29.2,33.6,34.1,33.1,30.6,34.1,42.2,34.6,36.4,26.8,30.7,,26.8,29.3,30.7,34.3,41.0,49.4,33.6
04-25,27.0,48.0,36.2,32.5,29.3,31.3,28.6,41.4,42.4,41.0,31.3,31.1,30.8,,27.0,28.7,31.0,38.1,42.2,48.0,31.3
04-26,21.2,38.1,41.1,26.5,27.9,32.4,30.6,45.1,41.4,42.4,27.0,36.3,37.8,,21.2,26.6,29.5,39.3,42.2,45.1,36.3
04-27,28.5,21.9,45.4,24.9,33.4,32.9,22.4,50.7,40.0,41.4,27.0,38.4,39.0,,21.9,22.9,27.9,39.4,44.6,50.7,33.4
04-28,33.3,27.2,41.6,22.5,43.2,32.1,24.3,41.5,25.6,42.6,36.9,35.6,42.5,,22.5,24.5,30.1,41.6,42.6,43.2,35.6
04-29,18.6,34.6,38.8,26.0,46.8,32.4,29.1,31.3,27.7,49.7,46.3,31.2,48.7,,18.6,26.3,30.4,41.8,48.4,49.7,32.4
04-30,23.3,39.9,25.9,32.5,39.2,32.4,34.2,28.0,22.4,43.8,51.9,31.6,52.1,,22.4,23.8,30.1,39.5,50.3,52.1,32.5
05-01,26.9,36.7,22.6,43.3,45.6,32.9,35.5,29.8,27.0,39.3,45.7,33.6,51.8,,22.6,26.9,31.7,40.9,45.7,51.8,35.5
05-02,34.2,36.7,33.6,47.3,47.0,38.3,35.4,32.9,33.4,41.0,33.2,32.5,46.9,,32.5,33.0,33.5,39.4,47.0,47.3,35.4
05-03,30.9,38.9,40.6,50.6,44.8,43.7,40.9,39.5,38.1,36.0,34.0,30.6,46.5,,30.6,31.5,37.3,42.0,46.1,50.6,39.5
05-04,31.3,35.6,37.0,46.3,44.0,48.2,48.4,45.6,42.2,35.6,37.0,33.4,37.8,,31.3,33.9,36.4,44.6,47.8,48.4,37.8
05-05,42.4,28.0,42.5,40.2,42.2,50.1,52.1,49.1,44.2,43.1,41.4,39.8,33.0,,28.0,34.4,40.9,43.5,49.9,52.1,42.4
05-06,43.3,29.9,44.2,31.9,36.2,41.0,48.3,51.8,42.0,40.0,50.9,42.4,31.9,,29.9,31.9,38.5,43.7,50.4,51.8,42.0
05-07,40.7,34.6,37.0,31.5,34.3,38.2,43.0,47.0,37.7,32.7,41.5,38.3,31.8,,31.5,32.0,34.5,39.3,42.7,47.0,37.7
05-08,33.0,44.2,39.3,34.8,35.9,41.5,39.9,50.1,33.9,40.6,28.3,29.4,33.7,,28.3,30.1,33.8,40.2,43.6,50.1,35.9
05-09,27.6,50.2,44.8,32.6,33.7,34.8,42.0,50.2,31.8,44.4,30.7,23.0,36.0,,23.0,28.2,32.3,43.0,49.1,50.2,34.8
05-10,31.0,37.3,45.7,28.0,35.9,28.3,46.0,43.6,35.5,50.3,30.0,23.0,37.1,,23.0,28.0,30.6,39.8,46.0,50.3,35.9
05-11,36.0,37.8,49.2,28.8,41.6,33.7,50.5,31.0,43.7,49.1,34.4,27.1,39.5,,27.1,29.3,34.1,42.5,49.2,50.5,37.8
05-12,43.2,41.4,53.2,28.6,43.8,44.5,42.0,31.6,48.3,40.5,42.2,32.4,40.9,,28.6,31.7,40.7,43.5,47.5,53.2,42.0
05-13,48.4,46.1,55.8,36.0,41.4,51.7,28.2,35.4,48.3,34.9,48.7,34.3,40.5,,28.2,34.4,35.7,48.3,51.1,55.8,41.4
05-14,46.7,51.9,51.7,42.8,41.1,50.7,34.0,41.3,49.7,35.2,46.4,40.7,41.1,,34.0,36.3,41.1,47.9,51.5,51.9,42.8
05-15,38.6,55.9,48.6,48.4,34.2,37.7,35.6,43.1,49.4,35.2,41.2,49.8,45.1,,34.2,35.3,38.2,48.5,49.7,55.9,43.1
05-16,27.2,52.6,43.1,49.8,33.6,35.8,34.5,43.9,42.0,40.1,42.4,49.7,45.9,,27.2,33.8,38.4,44.7,49.8,52.6,42.4
05-17,29.0,48.6,36.8,48.5,37.0,39.3,21.7,41.4,30.1,51.6,45.3,47.4,46.0,,21.7,29.2,36.9,46.5,48.5,51.6,41.4
05-18,30.7,37.1,36.5,41.5,37.9,44.1,28.4,39.9,33.6,45.7,47.9,47.1,45.6,,28.4,31.3,36.9,44.7,46.8,47.9,39.9
05-19,35.2,41.9,35.0,37.3,36.5,40.3,35.4,42.4,32.4,38.0,46.7,38.9,48.6,,32.4,35.0,36.1,40.9,45.8,48.6,38.0
05-20,37.9,48.3,39.7,40.3,37.0,36.1,40.8,45.2,33.9,31.6,34.3,30.7,51.7,,30.7,32.0,35.4,40.5,47.7,51.7,37.9
05-21,42.6,56.6,44.9,43.3,40.1,34.2,38.8,44.7,32.4,36.0,33.3,30.1,52.9,,30.1,32.6,35.3,43.9,51.3,56.6,40.1
05-22,38.4,44.8,35.9,47.1,38.6,32.9,46.1,43.8,31.9,31.0,34.6,32.5,48.8,,31.0,32.0,33.9,44.2,46.9,48.8,38.4
05-23,36.4,32.9,33.6,49.6,37.0,36.5,51.1,44.0,31.4,30.2,33.0,34.7,45.1,,30.2,31.7,33.4,39.8,48.7,51.1,36.4
05-24,34.4,32.4,38.8,46.4,38.6,38.2,48.3,47.8,36.1,35.9,35.5,37.8,43.1,,32.4,34.6,36.0,40.5,47.6,48.3,38.2
05-25,38.4,36.6,43.8,48.2,41.5,36.9,37.4,53.5,37.2,43.6,41.0,44.2,44.1,,36.6,36.9,38.0,43.9,47.4,53.5,41.5
05-26,29.8,31.7,44.0,52.4,40.8,39.6,33.9,46.0,41.4,48.6,39.9,50.8,42.6,,29.8,32.2,39.8,44.8,50.4,52.4,41.4
05-27,33.1,30.5,40.0,54.3,41.4,40.3,40.6,41.3,35.2,49.9,47.2,52.6,42.0,,30.5,33.5,40.2,44.1,52.1,54.3,41.3
05-28,30.8,38.8,34.5,50.2,42.3,40.7,45.2,45.9,37.3,55.0,44.3,43.8,42.9,,30.8,35.1,40.0,44.7,49.3,55.0,42.9
05-29,29.0,47.2,35.8,41.9,46.4,44.2,49.1,49.5,41.6,57.6,45.2,33.6,44.2,,29.0,34.1,41.8,46.7,49.4,57.6,44.2
05-30,31.4,47.9,36.6,50.2,51.1,43.8,52.8,48.3,42.4,60.9,47.8,30.8,46.0,,30.8,32.4,43.2,49.0,52.4,60.9,47.8
05-31,42.7,51.3,39.0,47.4,55.4,45.1,56.8,43.4,44.2,52.2,51.8,32.1,46.9,,32.1,39.8,43.9,51.5,54.8,56.8,46.9
06-01,46.2,55.6,46.0,44.6,50.2,50.5,48.6,38.5,45.0,51.6,55.0,38.3,44.2,,38.3,39.6,44.8,50.3,54.4,55.6,46.2
06-02,30.3,58.2,51.7,51.9,46.9,51.4,48.0,46.8,44.4,51.9,59.0,45.2,43.2,,30.3,43.5,46.1,51.8,56.9,59.0,48.0
06-03,35.3,57.8,44.3,51.0,44.7,52.3,54.1,54.0,47.0,55.2,62.9,49.1,43.4,,35.3,43.6,46.1,54.0,57.3,62.9,51.0
06-04,48.6,59.8,46.0,49.9,46.7,56.1,56.8,58.8,50.6,54.7,62.2,48.0,45.4,,45.4,46.2,48.3,56.4,59.6,62.2,50.6
06-05,54.1,31.1,50.8,51.8,44.4,59.5,49.7,55.4,52.4,60.5,60.3,46.5,48.9,,31.1,44.8,49.4,54.6,60.1,60.5,51.8
06-06,45.0,32.0,55.9,51.5,46.4,57.4,55.9,56.6,52.0,43.9,53.2,44.1,52.2,,32.0,43.9,45.9,54.3,56.4,57.4,52.0
06-07,37.8,42.9,58.3,49.6,49.5,54.8,59.7,56.2,36.7,30.7,55.4,44.3,49.7,,30.7,36.9,43.8,55.0,57.9,59.7,49.6
06-08,37.9,47.2,55.9,46.2,55.0,60.0,54.5,56.3,31.1,29.4,55.9,47.3,46.1,,29.4,32.5,46.2,55.3,56.2,60.0,47.3
06-09,35.8,32.4,62.3,53.1,58.2,57.1,42.2,54.6,39.2,40.0,56.8,52.3,46.0,,32.4,36.5,41.3,55.5,58.0,62.3,52.3
06-10,41.1,36.7,63.7,53.0,53.8,57.1,40.3,36.5,47.7,49.0,36.1,56.6,46.2,,36.1,36.5,40.8,53.3,57.0,63.7,47.7
06-11,44.3,45.2,55.9,50.4,53.2,45.6,45.2,44.8,51.4,57.4,44.3,58.9,46.4,,44.3,44.4,45.2,52.1,57.1,58.9,46.4
06-12,43.6,53.3,53.8,57.6,56.0,43.4,36.1,50.0,54.5,61.1,55.7,54.6,45.1,,36.1,43.5,48.1,55.0,57.3,61.1,53.8
06-13,43.4,50.8,47.1,45.0,55.0,47.0,36.0,61.5,52.0,46.6,64.4,42.8,45.2,,36.0,42.9,45.1,51.3,60.2,64.4,47.0
06-14,45.9,51.2,39.8,38.1,54.1,48.9,44.9,54.5,51.5,41.4,67.1,33.4,45.8,,33.4,38.5,43.5,51.3,54.4,67.1,45.9
06-15,46.7,49.6,50.4,43.4,58.6,46.5,51.3,49.4,52.6,47.8,65.6,40.1,42.5,,40.1,42.7,46.6,50.8,57.4,65.6,49.4
06-16,36.1,54.9,57.2,40.4,58.0,40.9,52.6,46.4,52.5,37.8,60.9,50.9,43.4,,36.1,38.4,42.4,53.5,57.8,60.9,50.9
06-17,41.8,61.2,57.5,31.4,59.9,50.2,47.8,46.8,52.0,32.1,61.2,59.3,49.6,,31.4,34.0,47.4,58.2,60.9,61.2,50.2
06-18,43.3,51.7,59.4,32.4,62.5,54.9,53.2,41.6,52.0,39.9,63.7,55.0,48.8,,32.4,40.3,46.6,54.9,61.9,63.7,52.0
06-19,38.0,41.2,41.1,47.8,58.5,51.8,59.4,45.7,49.2,45.8,64.3,45.8,42.0,,38.0,41.1,44.2,50.2,59.3,64.3,45.8
06-20,44.1,44.9,39.5,56.0,57.0,63.1,63.6,50.9,39.0,52.3,58.8,39.6,36.8,,36.8,39.1,42.3,56.4,62.3,63.6,50.9
06-21,50.6,59.3,41.7,54.0,59.9,59.2,60.0,55.5,34.5,54.5,61.7,43.1,39.2,,34.5,39.7,47.6,59.2,60.0,61.7,54.5
06-22,55.7,61.3,43.7,54.0,56.4,60.4,52.5,54.0,39.5,54.3,66.0,51.0,48.6,,39.5,44.7,51.9,56.0,61.2,66.0,54.0
06-23,56.1,60.7,52.9,54.7,59.3,61.0,52.0,50.4,47.3,58.4,60.1,56.8,49.1,,47.3,49.4,52.5,58.7,60.6,61.0,56.1
06-24,50.9,64.4,48.9,57.9,61.2,51.6,54.9,49.8,48.9,60.4,53.2,55.3,48.9,,48.9,48.9,50.5,56.4,61.0,64.4,53.2
06-25,49.5,64.8,49.0,57.5,62.8,47.3,59.5,60.3,53.2,55.0,56.0,51.6,52.7,,47.3,49.1,52.3,58.3,62.3,64.8,55.0
06-26,48.2,49.9,56.8,47.4,65.4,56.5,62.3,59.8,54.5,58.1,56.9,54.4,49.4,,47.4,48.4,52.6,57.4,61.8,65.4,56.5
06-27,54.7,52.7,63.7,44.5,67.3,64.2,56.1,62.2,52.4,60.2,59.1,60.2,46.4,,44.5,47.6,53.9,61.0,64.1,67.3,59.1
06-28,62.6,62.2,66.2,49.1,69.0,66.6,52.5,56.6,52.8,39.7,61.9,64.2,48.0,,39.7,48.2,52.7,63.2,66.5,69.0,61.9
06-29,56.8,60.1,68.3,53.4,68.9,63.7,49.6,46.9,53.4,33.7,63.1,60.5,49.4,,33.7,47.4,51.9,61.6,67.4,68.9,56.8
06-30,49.7,62.4,67.0,51.6,67.0,55.2,52.6,48.6,57.2,38.3,61.4,56.9,55.4,,38.3,48.8,52.2,58.9,66.1,67.0,55.4
07-01,51.2,61.2,69.1,57.4,67.6,56.1,58.9,55.9,58.0,47.7,60.8,59.4,61.0,,47.7,52.1,56.9,60.9,66.3,69.1,58.9
07-02,59.7,62.3,67.9,64.2,65.8,59.0,61.5,56.1,56.0,53.2,60.9,59.6,61.4,,53.2,56.0,59.4,61.8,65.5,67.9,60.9
07-03,63.6,60.3,64.9,63.4,67.5,59.2,63.4,50.6,49.6,58.4,60.6,60.5,59.6,,49.6,52.2,59.4,63.4,64.7,67.5,60.5
07-04,60.5,60.6,62.6,64.5,66.1,59.2,65.0,59.0,46.3,58.9,62.6,57.6,54.2,,46.3,54.9,59.0,62.6,64.9,66.1,60.5
07-05,58.6,51.4,56.0,64.3,54.4,55.2,67.8,65.6,51.8,57.6,61.4,57.7,53.5,,51.4,52.1,54.9,59.7,65.3,67.8,57.6
07-06,59.0,56.1,56.2,65.3,54.9,51.8,64.4,64.9,57.6,60.7,66.2,60.8,56.8,,51.8,55.1,56.6,62.2,65.2,66.2,59.0
07-07,55.7,60.1,60.7,65.1,57.3,54.3,66.3,64.8,56.7,55.6,67.6,63.0,55.3,,54.3,55.4,56.3,63.7,66.1,67.6,60.1
07-08,54.2,63.3,60.6,65.0,49.5,59.5,66.5,67.6,48.2,53.0,66.3,64.0,58.1,,48.2,50.2,56.6,64.4,66.4,67.6,60.6
07-09,55.1,64.3,61.6,65.1,54.5,58.8,64.8,66.3,53.6,57.8,65.5,64.7,63.8,,53.6,54.6,58.4,64.7,65.4,66.3,63.8
07-10,57.3,65.1,66.7,61.6,51.0,44.4,63.6,64.2,62.7,58.6,67.6,63.2,64.2,,44.4,52.3,60.4,64.2,66.4,67.6,63.2
07-11,59.6,66.0,55.4,58.9,52.0,41.2,61.2,62.0,64.7,63.7,67.8,60.2,60.5,,41.2,52.7,59.3,62.7,65.8,67.8,60.5
07-12,60.0,68.7,59.1,61.8,55.5,51.6,61.8,62.7,61.9,62.8,69.0,63.1,61.2,,51.6,56.2,60.7,62.7,67.6,69.0,61.8
07-13,59.3,59.3,58.2,64.8,53.7,52.5,63.0,64.5,62.7,56.8,66.8,66.6,60.4,,52.5,54.3,58.8,63.6,66.3,66.8,60.4
07-14,54.0,52.9,57.5,65.5,53.2,56.8,64.8,64.5,61.0,55.0,63.9,64.7,59.0,,52.9,53.3,56.1,64.1,64.7,65.5,59.0
07-15,56.1,54.8,61.5,64.0,53.9,60.8,63.1,66.1,60.9,56.3,64.2,65.8,62.8,,53.9,55.0,59.0,63.5,65.5,66.1,61.5
07-16,59.4,53.4,62.3,57.3,55.8,55.2,61.2,60.7,57.6,61.3,64.2,64.9,68.1,,53.4,55.3,57.5,61.7,64.8,68.1,60.7
07-17,62.1,58.7,63.9,61.9,50.1,59.4,61.3,62.0,58.6,64.8,63.0,67.2,64.8,,50.1,58.6,60.5,63.4,64.8,67.2,62.0
07-18,65.2,60.4,63.1,63.7,46.6,62.8,63.7,65.7,61.0,61.8,67.6,65.7,63.6,,46.6,60.5,62.4,64.3,65.7,67.6,63.6
07-19,59.1,63.6,66.1,62.9,53.1,62.2,64.7,64.8,57.6,61.6,61.2,62.9,60.6,,53.1,57.9,61.0,63.2,64.8,66.1,62.2
07-20,53.5,63.9,67.2,62.1,54.8,63.1,62.2,65.6,58.9,61.4,59.2,61.4,62.0,,53.5,55.6,60.5,62.6,65.2,67.2,62.0
07-21,57.7,62.9,65.5,57.9,54.5,66.9,60.3,63.0,62.8,63.3,61.9,62.2,65.6,,54.5,57.8,61.2,63.1,65.6,66.9,62.8
07-22,56.5,57.8,67.2,63.0,54.3,63.7,61.7,60.4,68.3,55.8,62.2,64.2,68.8,,54.3,56.0,59.4,63.9,68.1,68.8,62.2
07-23,57.5,60.3,63.9,66.9,52.8,56.7,63.4,62.2,63.3,56.5,62.3,63.7,70.1,,52.8,56.5,59.1,63.5,66.3,70.1,62.3
07-24,65.3,54.2,62.9,58.4,53.2,59.4,62.9,64.5,60.3,54.3,63.9,63.0,60.4,,53.2,54.2,59.0,62.9,64.4,65.3,60.4
07-25,65.1,58.6,62.6,58.1,57.5,64.0,56.8,65.0,62.0,56.6,64.1,61.9,61.8,,56.6,56.9,58.4,63.2,64.9,65.1,61.9
07-26,58.4,65.1,65.2,60.2,58.8,65.3,56.5,64.9,58.9,60.4,67.8,67.6,62.7,,56.5,58.5,59.7,65.2,67.1,67.8,62.7
07-27,55.4,65.4,57.0,65.5,43.9,65.1,55.0,63.8,59.4,63.0,64.3,64.4,62.8,,43.9,55.1,58.4,64.3,65.3,65.5,63.0
07-28,57.2,65.2,54.5,60.4,44.8,64.9,54.6,64.0,61.1,55.9,62.6,63.9,63.1,,44.8,54.5,56.7,63.4,64.8,65.2,61.1
07-29,61.9,64.5,55.1,55.0,52.6,66.6,59.8,63.1,62.0,59.2,62.6,63.4,66.3,,52.6,55.0,59.6,63.2,65.9,66.6,62.0
07-30,60.2,66.3,59.5,56.1,59.4,62.1,61.3,64.0,63.5,66.7,58.6,63.3,64.1,,56.1,58.7,59.9,63.7,65.9,66.7,62.1
07-31,56.2,64.9,64.4,56.8,61.5,63.5,62.5,66.9,62.4,69.2,58.8,65.4,64.2,,56.2,57.2,62.1,64.6,66.6,69.2,63.5
08-01,55.5,64.5,61.7,59.6,63.0,63.7,64.3,63.0,57.6,68.4,56.8,64.9,59.1,,55.5,56.9,59.4,63.9,64.8,68.4,63.0
08-02,54.8,61.8,53.8,61.2,64.7,64.8,64.9,61.8,63.0,68.6,55.9,60.7,51.8,,51.8,54.0,58.8,63.7,64.9,68.6,61.8
08-03,56.1,58.0,57.1,62.8,55.5,57.7,65.2,59.3,64.0,64.7,59.7,58.6,50.9,,50.9,55.6,57.5,60.9,64.5,65.2,58.6
08-04,57.0,58.5,61.5,51.5,56.8,57.0,64.2,57.3,65.4,61.1,64.0,62.2,51.1,,51.1,52.6,57.0,61.8,64.2,65.4,58.5
08-05,54.5,64.6,61.1,50.6,51.8,58.8,61.6,55.7,64.4,64.0,65.8,60.1,52.0,,50.6,51.8,55.2,62.6,64.5,65.8,60.1
08-06,55.4,61.3,61.5,49.3,55.2,60.1,57.9,57.3,66.0,61.4,51.9,54.5,51.8,,49.3,51.8,54.9,60.6,61.5,66.0,57.3
08-07,56.9,65.9,62.9,47.8,51.3,59.7,56.3,59.7,60.2,57.8,57.5,54.2,52.1,,47.8,51.4,55.5,59.7,62.3,65.9,57.5
08-08,58.3,66.8,60.5,53.5,46.0,57.9,55.3,63.1,52.7,60.3,61.2,59.3,47.5,,46.0,48.5,54.6,60.4,62.7,66.8,58.3
08-09,56.4,66.1,61.4,53.2,53.3,54.7,53.5,66.4,54.2,61.2,55.8,62.3,55.0,,53.2,53.4,54.5,61.3,65.4,66.4,55.8
08-10,56.8,60.2,61.7,58.4,58.5,52.7,51.0,68.4,57.6,59.8,59.6,63.3,57.5,,51.0,53.5,57.6,60.0,63.0,68.4,58.5
08-11,56.9,58.9,61.8,61.4,62.2,52.7,56.0,69.5,51.5,60.7,62.1,59.7,58.1,,51.5,53.4,57.6,61.6,62.1,69.5,59.7
08-12,57.6,62.6,63.4,58.1,61.3,55.2,60.2,65.4,51.7,59.6,64.8,62.4,59.4,,51.7,55.7,58.9,62.5,64.6,65.4,60.2
08-13,62.7,62.8,60.4,56.1,64.4,58.6,58.7,62.3,57.1,59.6,67.4,60.7,57.1,,56.1,57.1,58.7,62.5,64.1,67.4,60.4
08-14,61.1,64.0,62.8,54.9,61.8,62.8,47.2,62.7,60.6,60.1,68.1,57.9,60.5,,47.2,55.5,60.4,62.7,63.7,68.1,61.1
08-15,54.1,64.0,66.4,57.5,57.9,62.2,49.6,63.7,60.6,64.0,64.6,59.6,64.8,,49.6,54.8,58.9,64.0,64.8,66.4,62.2
08-16,54.2,64.8,66.1,57.4,56.6,62.6,54.1,60.4,56.8,66.8,66.6,62.1,65.5,,54.1,54.7,57.1,65.0,66.5,66.8,62.1
08-17,60.4,63.5,65.2,57.4,56.2,61.5,56.8,57.6,55.9,68.6,62.6,63.4,62.8,,55.9,56.3,57.5,63.0,64.9,68.6,61.5
